client_id,cutoff_date,target_next_recurring_merchant
U003833,2026-01-01,gym
U003834,2026-01-01,none
U003835,2026-01-01,none
U003836,2026-01-01,none
U003837,2026-01-01,mobile
U003838,2026-01-01,streaming
U003839,2026-01-01,cloud
U003841,2026-01-01,music
U003842,2026-01-01,software
U003843,2026-01-01,cloud
U003844,2026-01-01,software
U003845,2026-01-01,insurance
U003846,2026-01-01,mobile
U003847,2026-01-01,streaming
U003848,2026-01-01,cloud
U003849,2026-01-01,none
U003850,2026-01-01,music
U003851,2026-01-01,none
U003852,2026-01-01,streaming
U003853,2026-01-01,mobile
U003854,2026-01-01,none
U003855,2026-01-01,cloud
U003856,2026-01-01,none
U003857,2026-01-01,insurance
U003858,2026-01-01,none
U003859,2026-01-01,streaming
U003860,2026-01-01,none
U003861,2026-01-01,software
U003862,2026-01-01,mobile
U003863,2026-01-01,none
U003866,2026-01-01,none
U003867,2026-01-01,insurance
U003868,2026-01-01,mobile
U003869,2026-01-01,mobile
U003870,2026-01-01,cloud
U003871,2026-01-01,mobile
U003872,2026-01-01,music
U003873,2026-01-01,none
U003874,2026-01-01,none
U003875,2026-01-01,streaming
U003879,2026-01-01,cloud
U003880,2026-01-01,streaming
U003882,2026-01-01,none
U003885,2026-01-01,cloud
U003886,2026-01-01,cloud
U003887,2026-01-01,cloud
U003888,2026-01-01,none
U003890,2026-01-01,gym
U003891,2026-01-01,none
U003892,2026-01-01,none
U003895,2026-01-01,none
U003898,2026-01-01,mobile
U003901,2026-01-01,mobile
U003903,2026-01-01,none
U003904,2026-01-01,insurance
U003905,2026-01-01,software
U003906,2026-01-01,software
U003908,2026-01-01,none
U003909,2026-01-01,streaming
U003911,2026-01-01,none
U003912,2026-01-01,insurance
U003915,2026-01-01,none
U003916,2026-01-01,none
U003917,2026-01-01,none
U003918,2026-01-01,gym
U003919,2026-01-01,none
U003920,2026-01-01,none
U003922,2026-01-01,none
U003924,2026-01-01,software
U003925,2026-01-01,software
U003926,2026-01-01,mobile
U003927,2026-01-01,music
U003928,2026-01-01,cloud
U003929,2026-01-01,music
U003930,2026-01-01,software
U003932,2026-01-01,none
U003933,2026-01-01,cloud
U003934,2026-01-01,mobile
U003937,2026-01-01,gym
U003938,2026-01-01,music
U003939,2026-01-01,mobile
U003940,2026-01-01,none
U003942,2026-01-01,software
U003946,2026-01-01,none
U003947,2026-01-01,insurance
U003948,2026-01-01,gym
U003951,2026-01-01,music
U003952,2026-01-01,none
U003953,2026-01-01,none
U003954,2026-01-01,none
U003955,2026-01-01,mobile
U003957,2026-01-01,none
U003960,2026-01-01,mobile
U003961,2026-01-01,cloud
U003963,2026-01-01,music
U003965,2026-01-01,software
U003966,2026-01-01,none
U003967,2026-01-01,insurance
U003968,2026-01-01,none
U003969,2026-01-01,music
U003971,2026-01-01,none
U003972,2026-01-01,none
U003975,2026-01-01,software
U003979,2026-01-01,music
U003980,2026-01-01,mobile
U003981,2026-01-01,insurance
U003983,2026-01-01,streaming
U003984,2026-01-01,mobile
U003985,2026-01-01,none
U003986,2026-01-01,gym
U003987,2026-01-01,none
U003989,2026-01-01,none
U003991,2026-01-01,none
U003995,2026-01-01,none
U003997,2026-01-01,cloud
U003998,2026-01-01,insurance
U004000,2026-01-01,music
U004001,2026-01-01,insurance
U004004,2026-01-01,music
U004005,2026-01-01,cloud
U004006,2026-01-01,software
U004007,2026-01-01,none
U004008,2026-01-01,mobile
U004010,2026-01-01,none
U004011,2026-01-01,insurance
U004012,2026-01-01,music
U004013,2026-01-01,none
U004014,2026-01-01,cloud
U004015,2026-01-01,none
U004016,2026-01-01,none
U004017,2026-01-01,none
U004018,2026-01-01,gym
U004019,2026-01-01,none
U004020,2026-01-01,streaming
U004021,2026-01-01,music
U004023,2026-01-01,cloud
U004025,2026-01-01,streaming
U004026,2026-01-01,gym
U004027,2026-01-01,gym
U004029,2026-01-01,none
U004030,2026-01-01,software
U004032,2026-01-01,none
U004033,2026-01-01,mobile
U004037,2026-01-01,none
U004038,2026-01-01,streaming
U004041,2026-01-01,none
U004042,2026-01-01,insurance
U004043,2026-01-01,mobile
U004045,2026-01-01,none
U004048,2026-01-01,gym
U004050,2026-01-01,cloud
U004051,2026-01-01,software
U004053,2026-01-01,cloud
U004056,2026-01-01,insurance
U004058,2026-01-01,gym
U004062,2026-01-01,none
U004063,2026-01-01,mobile
U004064,2026-01-01,streaming
U004065,2026-01-01,cloud
U004066,2026-01-01,gym
U004067,2026-01-01,none
U004069,2026-01-01,mobile
U004071,2026-01-01,none
U004073,2026-01-01,insurance
U004074,2026-01-01,insurance
U004075,2026-01-01,none
U004076,2026-01-01,mobile
U004077,2026-01-01,music
U004078,2026-01-01,software
U004079,2026-01-01,software
U004081,2026-01-01,music
U004082,2026-01-01,none
U004084,2026-01-01,insurance
U004086,2026-01-01,cloud
U004087,2026-01-01,mobile
U004088,2026-01-01,none
U004089,2026-01-01,insurance
U004090,2026-01-01,mobile
U004091,2026-01-01,gym
U004092,2026-01-01,music
U004093,2026-01-01,music
U004095,2026-01-01,none
U004097,2026-01-01,cloud
U004098,2026-01-01,none
U004099,2026-01-01,music
U004100,2026-01-01,cloud
U004101,2026-01-01,none
U004102,2026-01-01,mobile
U004103,2026-01-01,none
U004104,2026-01-01,software
U004105,2026-01-01,streaming
U004106,2026-01-01,insurance
U004108,2026-01-01,cloud
U004110,2026-01-01,insurance
U004111,2026-01-01,none
U004112,2026-01-01,gym
U004116,2026-01-01,music
U004117,2026-01-01,insurance
U004118,2026-01-01,none
U004119,2026-01-01,software
U004120,2026-01-01,streaming
U004121,2026-01-01,none
U004123,2026-01-01,insurance
U004124,2026-01-01,mobile
U004125,2026-01-01,streaming
U004126,2026-01-01,mobile
U004127,2026-01-01,gym
U004128,2026-01-01,streaming
U004129,2026-01-01,streaming
U004130,2026-01-01,music
U004131,2026-01-01,cloud
U004132,2026-01-01,music
U004133,2026-01-01,gym
U004136,2026-01-01,none
U004138,2026-01-01,none
U004139,2026-01-01,cloud
U004140,2026-01-01,none
U004143,2026-01-01,cloud
U004145,2026-01-01,cloud
U004147,2026-01-01,cloud
U004148,2026-01-01,music
U004149,2026-01-01,none
U004151,2026-01-01,music
U004152,2026-01-01,none
U004153,2026-01-01,gym
U004155,2026-01-01,music
U004156,2026-01-01,software
U004159,2026-01-01,none
U004161,2026-01-01,music
U004162,2026-01-01,insurance
U004164,2026-01-01,none
U004166,2026-01-01,gym
U004168,2026-01-01,none
U004170,2026-01-01,insurance
U004171,2026-01-01,none
U004172,2026-01-01,insurance
U004173,2026-01-01,music
U004176,2026-01-01,none
U004177,2026-01-01,none
U004179,2026-01-01,none
U004181,2026-01-01,music
U004182,2026-01-01,none
U004184,2026-01-01,cloud
U004185,2026-01-01,software
U004186,2026-01-01,none
U004187,2026-01-01,streaming
U004188,2026-01-01,gym
U004189,2026-01-01,music
U004190,2026-01-01,streaming
U004192,2026-01-01,mobile
U004194,2026-01-01,cloud
U004195,2026-01-01,cloud
U004197,2026-01-01,cloud
U004198,2026-01-01,software
U004199,2026-01-01,music
U004200,2026-01-01,none
U004203,2026-01-01,none
U004204,2026-01-01,none
U004205,2026-01-01,none
U004206,2026-01-01,cloud
U004207,2026-01-01,none
U004208,2026-01-01,none
U004210,2026-01-01,none
U004211,2026-01-01,none
U004213,2026-01-01,software
U004214,2026-01-01,none
U004215,2026-01-01,none
U004216,2026-01-01,music
U004217,2026-01-01,none
U004218,2026-01-01,software
U004221,2026-01-01,music
U004222,2026-01-01,insurance
U004223,2026-01-01,none
U004224,2026-01-01,gym
U004225,2026-01-01,software
U004227,2026-01-01,none
U004228,2026-01-01,none
U004230,2026-01-01,none
U004231,2026-01-01,none
U004232,2026-01-01,insurance
U004234,2026-01-01,insurance
U004236,2026-01-01,none
U004237,2026-01-01,none
U004238,2026-01-01,gym
U004240,2026-01-01,none
U004242,2026-01-01,software
U004243,2026-01-01,insurance
U004244,2026-01-01,none
U004245,2026-01-01,streaming
U004246,2026-01-01,none
U004247,2026-01-01,none
U004248,2026-01-01,mobile
U004250,2026-01-01,insurance
U004251,2026-01-01,gym
U004252,2026-01-01,music
U004253,2026-01-01,streaming
U004255,2026-01-01,music
U004256,2026-01-01,cloud
U004257,2026-01-01,mobile
U004258,2026-01-01,none
U004259,2026-01-01,software
U004260,2026-01-01,none
U004261,2026-01-01,none
U004262,2026-01-01,mobile
U004263,2026-01-01,gym
U004264,2026-01-01,cloud
U004265,2026-01-01,streaming
U004267,2026-01-01,none
U004268,2026-01-01,none
U004270,2026-01-01,streaming
U004271,2026-01-01,none
U004273,2026-01-01,cloud
U004276,2026-01-01,software
U004277,2026-01-01,insurance
U004278,2026-01-01,insurance
U004280,2026-01-01,software
U004284,2026-01-01,none
U004285,2026-01-01,mobile
U004287,2026-01-01,none
U004289,2026-01-01,none
U004290,2026-01-01,gym
U004292,2026-01-01,insurance
U004294,2026-01-01,cloud
U004295,2026-01-01,streaming
U004297,2026-01-01,software
U004299,2026-01-01,gym
U004301,2026-01-01,cloud
U004302,2026-01-01,streaming
U004303,2026-01-01,none
U004305,2026-01-01,none
U004306,2026-01-01,music
U004308,2026-01-01,none
U004309,2026-01-01,none
U004310,2026-01-01,mobile
U004311,2026-01-01,none
U004312,2026-01-01,insurance
U004313,2026-01-01,none
U004314,2026-01-01,insurance
U004315,2026-01-01,gym
U004316,2026-01-01,none
U004317,2026-01-01,none
U004318,2026-01-01,none
U004319,2026-01-01,none
U004320,2026-01-01,cloud
U004322,2026-01-01,none
U004323,2026-01-01,streaming
U004324,2026-01-01,music
U004325,2026-01-01,gym
U004326,2026-01-01,cloud
U004329,2026-01-01,software
U004330,2026-01-01,insurance
U004331,2026-01-01,none
U004332,2026-01-01,none
U004333,2026-01-01,none
U004335,2026-01-01,none
U004336,2026-01-01,insurance
U004338,2026-01-01,gym
U004339,2026-01-01,none
U004340,2026-01-01,insurance
U004341,2026-01-01,cloud
U004342,2026-01-01,insurance
U004343,2026-01-01,mobile
U004345,2026-01-01,none
U004346,2026-01-01,none
U004348,2026-01-01,music
U004349,2026-01-01,streaming
U004350,2026-01-01,none
U004351,2026-01-01,mobile
U004352,2026-01-01,none
U004353,2026-01-01,mobile
U004354,2026-01-01,cloud
U004355,2026-01-01,gym
U004356,2026-01-01,software
U004357,2026-01-01,mobile
U004358,2026-01-01,software
U004359,2026-01-01,mobile
U004360,2026-01-01,none
U004363,2026-01-01,streaming
U004365,2026-01-01,gym
U004367,2026-01-01,none
U004371,2026-01-01,none
U004372,2026-01-01,music
U004373,2026-01-01,gym
U004374,2026-01-01,software
U004378,2026-01-01,cloud
U004379,2026-01-01,none
U004383,2026-01-01,none
U004385,2026-01-01,insurance
U004386,2026-01-01,gym
U004387,2026-01-01,none
U004388,2026-01-01,none
U004390,2026-01-01,insurance
U004391,2026-01-01,streaming
U004392,2026-01-01,none
U004393,2026-01-01,none
U004396,2026-01-01,gym
U004397,2026-01-01,none
U004398,2026-01-01,insurance
U004399,2026-01-01,none
U004401,2026-01-01,gym
U004402,2026-01-01,none
U004403,2026-01-01,gym
U004404,2026-01-01,insurance
U004405,2026-01-01,mobile
U004407,2026-01-01,cloud
U004408,2026-01-01,mobile
U004413,2026-01-01,none
U004414,2026-01-01,insurance
U004415,2026-01-01,none
U004416,2026-01-01,insurance
U004417,2026-01-01,gym
U004418,2026-01-01,none
U004421,2026-01-01,streaming
U004422,2026-01-01,software
U004423,2026-01-01,none
U004424,2026-01-01,software
U004429,2026-01-01,mobile
U004430,2026-01-01,gym
U004431,2026-01-01,none
U004432,2026-01-01,gym
U004433,2026-01-01,cloud
U004434,2026-01-01,music
U004435,2026-01-01,streaming
U004439,2026-01-01,streaming
U004440,2026-01-01,streaming
U004442,2026-01-01,none
U004443,2026-01-01,none
U004444,2026-01-01,cloud
U004445,2026-01-01,none
U004446,2026-01-01,cloud
U004447,2026-01-01,streaming
U004448,2026-01-01,streaming
U004451,2026-01-01,software
U004452,2026-01-01,none
U004453,2026-01-01,gym
U004454,2026-01-01,streaming
U004455,2026-01-01,none
U004456,2026-01-01,mobile
U004457,2026-01-01,none
U004459,2026-01-01,software
U004460,2026-01-01,insurance
U004462,2026-01-01,none
U004463,2026-01-01,music
U004464,2026-01-01,gym
U004465,2026-01-01,mobile
U004466,2026-01-01,cloud
U004468,2026-01-01,streaming
U004469,2026-01-01,insurance
U004470,2026-01-01,software
U004471,2026-01-01,music
U004472,2026-01-01,none
U004473,2026-01-01,none
U004474,2026-01-01,gym
U004475,2026-01-01,cloud
U004477,2026-01-01,insurance
U004479,2026-01-01,streaming
U004482,2026-01-01,none
U004483,2026-01-01,none
U004484,2026-01-01,none
U004488,2026-01-01,streaming
U004489,2026-01-01,insurance
U004490,2026-01-01,gym
U004491,2026-01-01,insurance
U004492,2026-01-01,gym
U004494,2026-01-01,gym
U004495,2026-01-01,none
U004496,2026-01-01,software
U004497,2026-01-01,none
U004498,2026-01-01,cloud
U004499,2026-01-01,none
U004500,2026-01-01,mobile
U004501,2026-01-01,cloud
U004503,2026-01-01,cloud
U004504,2026-01-01,none
U004505,2026-01-01,cloud
U004506,2026-01-01,none
U004508,2026-01-01,none
U004509,2026-01-01,none
U004510,2026-01-01,insurance
U004512,2026-01-01,mobile
U004513,2026-01-01,gym
U004514,2026-01-01,insurance
U004515,2026-01-01,none
U004516,2026-01-01,none
U004517,2026-01-01,none
U004518,2026-01-01,music
U004519,2026-01-01,none
U004520,2026-01-01,music
U004524,2026-01-01,cloud
U004525,2026-01-01,gym
U004526,2026-01-01,cloud
U004527,2026-01-01,cloud
U004529,2026-01-01,software
U004530,2026-01-01,music
U004531,2026-01-01,mobile
U004532,2026-01-01,software
U004533,2026-01-01,gym
U004534,2026-01-01,insurance
U004535,2026-01-01,mobile
U004537,2026-01-01,streaming
U004538,2026-01-01,insurance
U004540,2026-01-01,none
U004542,2026-01-01,none
U004543,2026-01-01,software
U004544,2026-01-01,cloud
U004545,2026-01-01,software
U004546,2026-01-01,software
U004547,2026-01-01,software
U004548,2026-01-01,software
U004549,2026-01-01,none
U004550,2026-01-01,none
U004552,2026-01-01,gym
U004553,2026-01-01,streaming
U004554,2026-01-01,none
U004555,2026-01-01,software
U004556,2026-01-01,mobile
U004557,2026-01-01,software
U004559,2026-01-01,mobile
U004560,2026-01-01,none
U004561,2026-01-01,none
U004562,2026-01-01,none
U004569,2026-01-01,mobile
U004570,2026-01-01,insurance
U004572,2026-01-01,none
U004574,2026-01-01,none
U004575,2026-01-01,cloud
U004576,2026-01-01,gym
U004577,2026-01-01,none
U004578,2026-01-01,insurance
U004579,2026-01-01,music
U004580,2026-01-01,cloud
U004581,2026-01-01,none
U004584,2026-01-01,none
U004585,2026-01-01,streaming
U004586,2026-01-01,insurance
U004588,2026-01-01,gym
U004589,2026-01-01,cloud
U004590,2026-01-01,music
U004591,2026-01-01,streaming
U004592,2026-01-01,cloud
U004593,2026-01-01,none
U004594,2026-01-01,streaming
U004596,2026-01-01,software
U004597,2026-01-01,software
U004598,2026-01-01,none
U004599,2026-01-01,none
U004602,2026-01-01,none
U004603,2026-01-01,none
U004604,2026-01-01,none
U004605,2026-01-01,insurance
U004606,2026-01-01,insurance
U004607,2026-01-01,gym
U004609,2026-01-01,gym
U004610,2026-01-01,none
U004613,2026-01-01,insurance
U004614,2026-01-01,insurance
U004615,2026-01-01,insurance
U004620,2026-01-01,none
U004621,2026-01-01,gym
U004623,2026-01-01,insurance
U004625,2026-01-01,insurance
U004626,2026-01-01,streaming
U004628,2026-01-01,none
U004629,2026-01-01,software
U004630,2026-01-01,cloud
U004631,2026-01-01,none
U004632,2026-01-01,music
U004633,2026-01-01,software
U004634,2026-01-01,none
U004635,2026-01-01,none
U004638,2026-01-01,cloud
U004640,2026-01-01,none
U004641,2026-01-01,none
U004644,2026-01-01,insurance
U004646,2026-01-01,cloud
U004647,2026-01-01,cloud
U004649,2026-01-01,insurance
U004650,2026-01-01,gym
U004651,2026-01-01,mobile
U004652,2026-01-01,streaming
U004653,2026-01-01,none
U004654,2026-01-01,none
U004657,2026-01-01,cloud
U004658,2026-01-01,insurance
U004659,2026-01-01,software
U004660,2026-01-01,software
U004661,2026-01-01,cloud
U004662,2026-01-01,cloud
U004663,2026-01-01,gym
U004664,2026-01-01,insurance
U004665,2026-01-01,none
U004666,2026-01-01,none
U004667,2026-01-01,insurance
U004668,2026-01-01,mobile
U004669,2026-01-01,none
U004670,2026-01-01,insurance
U004671,2026-01-01,none
U004672,2026-01-01,music
U004673,2026-01-01,none
U004676,2026-01-01,none
U004677,2026-01-01,cloud
U004679,2026-01-01,gym
U004680,2026-01-01,gym
U004682,2026-01-01,none
U004683,2026-01-01,software
U004684,2026-01-01,none
U004685,2026-01-01,none
U004686,2026-01-01,none
U004687,2026-01-01,none
U004688,2026-01-01,none
U004690,2026-01-01,insurance
U004691,2026-01-01,none
U004692,2026-01-01,music
U004693,2026-01-01,none
U004694,2026-01-01,streaming
U004696,2026-01-01,insurance
U004698,2026-01-01,insurance
U004699,2026-01-01,insurance
U004700,2026-01-01,none
U004701,2026-01-01,streaming
U004702,2026-01-01,gym
U004704,2026-01-01,none
U004708,2026-01-01,music
U004709,2026-01-01,none
U004710,2026-01-01,mobile
U004711,2026-01-01,streaming
U004712,2026-01-01,insurance
U004713,2026-01-01,none
U004715,2026-01-01,mobile
U004716,2026-01-01,mobile
U004719,2026-01-01,none
U004720,2026-01-01,none
U004722,2026-01-01,music
U004724,2026-01-01,cloud
U004726,2026-01-01,none
U004729,2026-01-01,none
U004730,2026-01-01,none
U004731,2026-01-01,none
U004733,2026-01-01,mobile
U004734,2026-01-01,gym
U004735,2026-01-01,software
U004736,2026-01-01,music
U004737,2026-01-01,streaming
U004740,2026-01-01,none
U004742,2026-01-01,music
U004743,2026-01-01,software
U004744,2026-01-01,mobile
U004745,2026-01-01,insurance
U004746,2026-01-01,software
U004747,2026-01-01,none
U004748,2026-01-01,none
U004749,2026-01-01,none
U004750,2026-01-01,none
U004751,2026-01-01,software
U004752,2026-01-01,music
U004753,2026-01-01,software
U004755,2026-01-01,none
U004757,2026-01-01,streaming
U004758,2026-01-01,none
U004759,2026-01-01,mobile
U004760,2026-01-01,cloud
U004762,2026-01-01,gym
U004764,2026-01-01,gym
U004766,2026-01-01,gym
U004769,2026-01-01,cloud
U004771,2026-01-01,software
U004772,2026-01-01,gym
U004773,2026-01-01,software
U004774,2026-01-01,mobile
U004776,2026-01-01,insurance
U004777,2026-01-01,mobile
U004778,2026-01-01,cloud
U004779,2026-01-01,software
U004780,2026-01-01,mobile
U004781,2026-01-01,none
U004782,2026-01-01,none
U004783,2026-01-01,music
U004784,2026-01-01,software
U004785,2026-01-01,mobile
U004786,2026-01-01,music
U004787,2026-01-01,mobile
U004788,2026-01-01,none
U004789,2026-01-01,none
U004790,2026-01-01,software
U004792,2026-01-01,none
U004794,2026-01-01,none
U004795,2026-01-01,none
U004796,2026-01-01,none
U004802,2026-01-01,none
U004805,2026-01-01,none
U004807,2026-01-01,insurance
U004809,2026-01-01,music
U004811,2026-01-01,mobile
U004818,2026-01-01,cloud
U004819,2026-01-01,cloud
U004820,2026-01-01,none
U004821,2026-01-01,streaming
U004824,2026-01-01,music
U004825,2026-01-01,none
U004826,2026-01-01,insurance
U004827,2026-01-01,software
U004828,2026-01-01,cloud
U004829,2026-01-01,software
U004830,2026-01-01,streaming
U004831,2026-01-01,none
U004832,2026-01-01,music
U004833,2026-01-01,streaming
U004834,2026-01-01,none
U004835,2026-01-01,none
U004837,2026-01-01,none
U004839,2026-01-01,insurance
U004840,2026-01-01,streaming
U004841,2026-01-01,mobile
U004842,2026-01-01,insurance
U004843,2026-01-01,cloud
U004845,2026-01-01,cloud
U004847,2026-01-01,mobile
U004848,2026-01-01,insurance
U004849,2026-01-01,mobile
U004850,2026-01-01,mobile
U004851,2026-01-01,gym
U004852,2026-01-01,streaming
U004853,2026-01-01,music
U004854,2026-01-01,none
U004855,2026-01-01,software
U004856,2026-01-01,none
U004857,2026-01-01,software
U004858,2026-01-01,mobile
U004861,2026-01-01,gym
U004862,2026-01-01,insurance
U004865,2026-01-01,streaming
U004866,2026-01-01,none
U004867,2026-01-01,none
U004869,2026-01-01,insurance
U004870,2026-01-01,music
U004872,2026-01-01,none
U004873,2026-01-01,insurance
U004875,2026-01-01,streaming
U004876,2026-01-01,software
U004878,2026-01-01,music
U004879,2026-01-01,insurance
U004880,2026-01-01,none
U004882,2026-01-01,streaming
U004883,2026-01-01,streaming
U004884,2026-01-01,software
U004887,2026-01-01,none
U004889,2026-01-01,music
U004890,2026-01-01,streaming
U004891,2026-01-01,none
U004893,2026-01-01,mobile
U004894,2026-01-01,music
U004895,2026-01-01,none
U004896,2026-01-01,music
U004898,2026-01-01,none
U004899,2026-01-01,music
U004901,2026-01-01,cloud
U004902,2026-01-01,insurance
U004903,2026-01-01,cloud
U004905,2026-01-01,none
U004908,2026-01-01,cloud
U004909,2026-01-01,gym
U004911,2026-01-01,insurance
U004912,2026-01-01,none
U004913,2026-01-01,none
U004915,2026-01-01,streaming
U004916,2026-01-01,none
U004917,2026-01-01,cloud
U004918,2026-01-01,mobile
U004919,2026-01-01,none
U004920,2026-01-01,none
U004922,2026-01-01,software
U004924,2026-01-01,none
U004925,2026-01-01,insurance
U004926,2026-01-01,mobile
U004928,2026-01-01,none
U004929,2026-01-01,insurance
U004930,2026-01-01,gym
U004931,2026-01-01,none
U004932,2026-01-01,none
U004933,2026-01-01,cloud
U004934,2026-01-01,insurance
U004936,2026-01-01,mobile
U004937,2026-01-01,music
U004938,2026-01-01,streaming
U004940,2026-01-01,none
U004941,2026-01-01,streaming
U004942,2026-01-01,gym
U004943,2026-01-01,insurance
U004944,2026-01-01,gym
U004945,2026-01-01,mobile
U004947,2026-01-01,none
U004949,2026-01-01,none
U004950,2026-01-01,none
U004951,2026-01-01,music
U004957,2026-01-01,none
U004959,2026-01-01,none
U004961,2026-01-01,streaming
U004962,2026-01-01,none
U004963,2026-01-01,software
U004964,2026-01-01,none
U004965,2026-01-01,cloud
U004966,2026-01-01,software
U004967,2026-01-01,streaming
U004968,2026-01-01,gym
U004969,2026-01-01,software
U004970,2026-01-01,mobile
U004972,2026-01-01,none
U004973,2026-01-01,music
U004974,2026-01-01,none
U004975,2026-01-01,none
U004976,2026-01-01,music
U004977,2026-01-01,gym
U004979,2026-01-01,mobile
U004980,2026-01-01,none
U004981,2026-01-01,none
U004983,2026-01-01,cloud
U004984,2026-01-01,insurance
U004985,2026-01-01,none
U004986,2026-01-01,mobile
U004987,2026-01-01,music
U004988,2026-01-01,software
U004989,2026-01-01,none
U004990,2026-01-01,none
U004991,2026-01-01,none
U004992,2026-01-01,software
U004994,2026-01-01,none
U004995,2026-01-01,streaming
U004996,2026-01-01,software
U004997,2026-01-01,none
U004998,2026-01-01,none
U004999,2026-01-01,mobile
U005001,2026-01-01,insurance
U005002,2026-01-01,none
U005004,2026-01-01,mobile
U005005,2026-01-01,cloud
U005009,2026-01-01,streaming
U005010,2026-01-01,none
U005011,2026-01-01,none
U005012,2026-01-01,none
U005013,2026-01-01,none
U005014,2026-01-01,insurance
U005015,2026-01-01,gym
U005017,2026-01-01,none
U005018,2026-01-01,cloud
U005019,2026-01-01,gym
U005021,2026-01-01,none
U005023,2026-01-01,streaming
U005028,2026-01-01,cloud
U005030,2026-01-01,cloud
U005033,2026-01-01,gym
U005034,2026-01-01,streaming
U005038,2026-01-01,none
U005039,2026-01-01,cloud
U005040,2026-01-01,mobile
U005041,2026-01-01,streaming
U005042,2026-01-01,music
U005043,2026-01-01,none
U005044,2026-01-01,gym
U005045,2026-01-01,mobile
U005047,2026-01-01,none
U005048,2026-01-01,mobile
U005049,2026-01-01,music
U005050,2026-01-01,streaming
U005051,2026-01-01,gym
U005052,2026-01-01,cloud
U005053,2026-01-01,none
U005054,2026-01-01,music
U005055,2026-01-01,cloud
U005058,2026-01-01,cloud
U005059,2026-01-01,none
U005061,2026-01-01,none
U005062,2026-01-01,none
U005063,2026-01-01,mobile
U005064,2026-01-01,none
U005066,2026-01-01,none
U005067,2026-01-01,cloud
U005069,2026-01-01,none
U005070,2026-01-01,streaming
U005071,2026-01-01,mobile
U005072,2026-01-01,none
U005073,2026-01-01,streaming
U005075,2026-01-01,none
U005076,2026-01-01,insurance
U005077,2026-01-01,cloud
U005078,2026-01-01,cloud
U005080,2026-01-01,streaming
U005081,2026-01-01,music
U005083,2026-01-01,software
U005085,2026-01-01,mobile
U005086,2026-01-01,software
U005087,2026-01-01,software
U005090,2026-01-01,software
U005092,2026-01-01,cloud
U005095,2026-01-01,none
U005096,2026-01-01,mobile
U005097,2026-01-01,mobile
U005098,2026-01-01,cloud
U005099,2026-01-01,mobile
U005100,2026-01-01,streaming
U005102,2026-01-01,mobile
U005103,2026-01-01,cloud
U005104,2026-01-01,insurance
U005105,2026-01-01,none
U005106,2026-01-01,none
U005108,2026-01-01,cloud
U005111,2026-01-01,none
U005112,2026-01-01,insurance
U005114,2026-01-01,music
U005117,2026-01-01,none
U005118,2026-01-01,software
U005119,2026-01-01,cloud
U005120,2026-01-01,software
U005121,2026-01-01,cloud
U005122,2026-01-01,cloud
U005124,2026-01-01,insurance
U005125,2026-01-01,cloud
U005126,2026-01-01,mobile
U005127,2026-01-01,none
U005128,2026-01-01,software
U005129,2026-01-01,none
U005130,2026-01-01,insurance
U005131,2026-01-01,mobile
U005132,2026-01-01,none
U005133,2026-01-01,gym
U005134,2026-01-01,streaming
U005136,2026-01-01,insurance
U005137,2026-01-01,cloud
U005138,2026-01-01,none
U005139,2026-01-01,insurance
U005141,2026-01-01,gym
U005142,2026-01-01,none
U005143,2026-01-01,cloud
U005144,2026-01-01,none
U005146,2026-01-01,insurance
U005147,2026-01-01,none
U005148,2026-01-01,gym
U005149,2026-01-01,none
U005150,2026-01-01,insurance
U005152,2026-01-01,gym
U005153,2026-01-01,insurance
U005154,2026-01-01,gym
U005155,2026-01-01,insurance
U005156,2026-01-01,none
U005157,2026-01-01,insurance
U005158,2026-01-01,none
U005159,2026-01-01,mobile
U005162,2026-01-01,mobile
U005163,2026-01-01,none
U005164,2026-01-01,none
U005165,2026-01-01,none
U005167,2026-01-01,none
U005168,2026-01-01,none
U005169,2026-01-01,insurance
U005171,2026-01-01,streaming
U005172,2026-01-01,insurance
U005173,2026-01-01,none
U005174,2026-01-01,none
U005175,2026-01-01,none
U005176,2026-01-01,none
U005177,2026-01-01,insurance
U005179,2026-01-01,music
U005180,2026-01-01,cloud
U005181,2026-01-01,software
U005182,2026-01-01,insurance
U005184,2026-01-01,software
U005185,2026-01-01,mobile
U005186,2026-01-01,none
U005187,2026-01-01,music
U005188,2026-01-01,none
U005189,2026-01-01,none
U005190,2026-01-01,none
U005191,2026-01-01,software
U005192,2026-01-01,music
U005194,2026-01-01,none
U005196,2026-01-01,none
U005197,2026-01-01,cloud
U005199,2026-01-01,mobile
U005200,2026-01-01,none
U005202,2026-01-01,music
U005203,2026-01-01,cloud
U005204,2026-01-01,insurance
U005205,2026-01-01,none
U005206,2026-01-01,gym
U005207,2026-01-01,none
U005209,2026-01-01,gym
U005210,2026-01-01,none
U005211,2026-01-01,gym
U005212,2026-01-01,gym
U005214,2026-01-01,cloud
U005215,2026-01-01,none
U005218,2026-01-01,mobile
U005219,2026-01-01,none
U005220,2026-01-01,software
U005221,2026-01-01,cloud
U005223,2026-01-01,streaming
U005224,2026-01-01,streaming
U005225,2026-01-01,none
U005226,2026-01-01,cloud
U005227,2026-01-01,mobile
U005228,2026-01-01,mobile
U005229,2026-01-01,streaming
U005231,2026-01-01,none
U005232,2026-01-01,none
U005233,2026-01-01,none
U005234,2026-01-01,none
U005235,2026-01-01,software
