client_id,cutoff_date,target_next_recurring_merchant,confidence
U004598,2026-01-01,none,0.8493
U004599,2026-01-01,none,0.7138
U004600,2026-01-01,software,0.4879
U004601,2026-01-01,mobile,0.4416
U004602,2026-01-01,none,0.9994
U004603,2026-01-01,none,0.9994
U004604,2026-01-01,none,0.9728
U004605,2026-01-01,insurance,0.8837
U004606,2026-01-01,insurance,0.5753
U004607,2026-01-01,gym,0.7821
U004608,2026-01-01,streaming,0.4858
U004609,2026-01-01,gym,0.711
U004610,2026-01-01,software,0.3745
U004611,2026-01-01,insurance,0.6757
U004612,2026-01-01,software,0.4712
U004613,2026-01-01,insurance,0.7009
U004614,2026-01-01,insurance,0.7618
U004615,2026-01-01,insurance,0.6933
U004616,2026-01-01,gym,0.3047
U004617,2026-01-01,gym,0.3707
U004618,2026-01-01,insurance,0.5005
U004619,2026-01-01,none,0.8421
U004620,2026-01-01,none,0.951
U004621,2026-01-01,gym,0.6302
U004622,2026-01-01,music,0.4691
U004623,2026-01-01,insurance,0.6092
U004624,2026-01-01,music,0.5054
U004625,2026-01-01,insurance,0.6107
U004626,2026-01-01,streaming,0.6342
U004627,2026-01-01,software,0.4465
U004628,2026-01-01,none,0.9591
U004629,2026-01-01,software,0.8264
U004630,2026-01-01,cloud,0.5257
U004631,2026-01-01,none,0.6865
U004632,2026-01-01,insurance,0.4767
U004633,2026-01-01,software,0.8798
U004634,2026-01-01,none,0.9083
U004635,2026-01-01,none,0.9798
U004636,2026-01-01,music,0.5019
U004637,2026-01-01,insurance,0.3691
U004638,2026-01-01,cloud,0.6541
U004639,2026-01-01,none,0.4143
U004640,2026-01-01,none,0.9999
U004641,2026-01-01,none,0.9468
U004642,2026-01-01,music,0.4639
U004643,2026-01-01,music,0.4466
U004644,2026-01-01,insurance,0.4597
U004645,2026-01-01,music,0.4162
U004646,2026-01-01,cloud,0.5738
U004647,2026-01-01,cloud,0.7584
U004648,2026-01-01,music,0.5946
U004649,2026-01-01,insurance,0.588
U004650,2026-01-01,gym,0.4353
U004651,2026-01-01,mobile,0.857
U004652,2026-01-01,streaming,0.481
U004653,2026-01-01,none,0.967
U004654,2026-01-01,none,0.9978
U004655,2026-01-01,cloud,0.4035
U004656,2026-01-01,streaming,0.5269
U004657,2026-01-01,cloud,0.6596
U004658,2026-01-01,insurance,0.3738
U004659,2026-01-01,software,0.5881
U004660,2026-01-01,software,0.7441
U004661,2026-01-01,cloud,0.8067
U004662,2026-01-01,cloud,0.5419
U004663,2026-01-01,gym,0.8205
U004664,2026-01-01,insurance,0.6912
U004665,2026-01-01,none,0.6321
U004666,2026-01-01,none,0.995
U004667,2026-01-01,insurance,0.923
U004668,2026-01-01,mobile,0.4919
U004669,2026-01-01,none,0.8741
U004670,2026-01-01,insurance,0.4986
U004671,2026-01-01,none,0.9896
U004672,2026-01-01,music,0.8731
U004673,2026-01-01,none,0.7626
U004674,2026-01-01,mobile,0.4406
U004675,2026-01-01,insurance,0.5282
U004676,2026-01-01,none,0.9655
U004677,2026-01-01,cloud,0.7659
U004678,2026-01-01,insurance,0.3123
U004679,2026-01-01,gym,0.6299
U004680,2026-01-01,gym,0.8753
U004681,2026-01-01,streaming,0.4813
U004682,2026-01-01,none,0.4155
U004683,2026-01-01,software,0.534
U004684,2026-01-01,none,0.8666
U004685,2026-01-01,none,0.9998
U004686,2026-01-01,none,0.9891
U004687,2026-01-01,none,0.8889
U004688,2026-01-01,none,0.9981
U004689,2026-01-01,gym,0.5091
U004690,2026-01-01,insurance,0.6494
U004691,2026-01-01,none,0.5558
U004692,2026-01-01,music,0.5182
U004693,2026-01-01,none,0.9328
U004694,2026-01-01,streaming,0.6227
U004695,2026-01-01,software,0.5001
U004696,2026-01-01,insurance,0.7578
U004697,2026-01-01,cloud,0.5094
U004698,2026-01-01,insurance,0.5584
U004699,2026-01-01,insurance,0.8346
U004700,2026-01-01,none,0.9437
U004701,2026-01-01,streaming,0.9031
U004702,2026-01-01,cloud,0.4514
U004703,2026-01-01,cloud,0.6075
U004704,2026-01-01,none,0.9514
U004705,2026-01-01,music,0.4151
U004706,2026-01-01,software,0.3657
U004707,2026-01-01,gym,0.3879
U004708,2026-01-01,music,0.6301
U004709,2026-01-01,none,0.9933
U004710,2026-01-01,mobile,0.6814
U004711,2026-01-01,streaming,0.6336
U004712,2026-01-01,insurance,0.5062
U004713,2026-01-01,mobile,0.5799
U004714,2026-01-01,mobile,0.4809
U004715,2026-01-01,mobile,0.5963
U004716,2026-01-01,mobile,0.7277
U004717,2026-01-01,software,0.5195
U004718,2026-01-01,gym,0.4048
U004719,2026-01-01,none,0.7692
U004720,2026-01-01,none,0.9981
U004721,2026-01-01,mobile,0.3986
U004722,2026-01-01,music,0.845
U004723,2026-01-01,gym,0.4915
U004724,2026-01-01,cloud,0.903
U004725,2026-01-01,music,0.3653
U004726,2026-01-01,none,0.8055
U004727,2026-01-01,music,0.4257
U004728,2026-01-01,cloud,0.3705
U004729,2026-01-01,none,0.9962
U004730,2026-01-01,none,0.9974
U004731,2026-01-01,music,0.8259
U004732,2026-01-01,none,0.7313
U004733,2026-01-01,mobile,0.6969
U004734,2026-01-01,gym,0.7199
U004735,2026-01-01,software,0.8614
U004736,2026-01-01,music,0.4941
U004737,2026-01-01,streaming,0.9098
U004738,2026-01-01,none,0.903
U004739,2026-01-01,streaming,0.4551
U004740,2026-01-01,mobile,0.2897
U004741,2026-01-01,cloud,0.4065
U004742,2026-01-01,music,0.4612
U004743,2026-01-01,streaming,0.512
U004744,2026-01-01,none,0.4464
U004745,2026-01-01,insurance,0.5815
U004746,2026-01-01,software,0.4868
U004747,2026-01-01,none,0.8232
U004748,2026-01-01,none,0.9943
U004749,2026-01-01,none,0.9605
U004750,2026-01-01,none,0.9773
U004751,2026-01-01,software,0.5537
U004752,2026-01-01,music,0.8829
U004753,2026-01-01,software,0.8888
U004754,2026-01-01,none,0.3902
U004755,2026-01-01,none,0.9412
U004756,2026-01-01,music,0.427
U004757,2026-01-01,streaming,0.7918
U004758,2026-01-01,none,0.998
U004759,2026-01-01,mobile,0.6813
U004760,2026-01-01,cloud,0.5138
U004761,2026-01-01,none,0.8413
U004762,2026-01-01,gym,0.7025
U004763,2026-01-01,streaming,0.4745
U004764,2026-01-01,gym,0.4823
U004765,2026-01-01,insurance,0.4696
U004766,2026-01-01,gym,0.6419
U004767,2026-01-01,none,0.5618
U004768,2026-01-01,streaming,0.4368
U004769,2026-01-01,cloud,0.8234
U004770,2026-01-01,music,0.4576
U004771,2026-01-01,software,0.6167
U004772,2026-01-01,gym,0.5352
U004773,2026-01-01,software,0.3982
U004774,2026-01-01,mobile,0.5283
U004775,2026-01-01,mobile,0.3853
U004776,2026-01-01,insurance,0.4876
U004777,2026-01-01,mobile,0.5313
U004778,2026-01-01,none,0.5675
U004779,2026-01-01,software,0.5797
U004780,2026-01-01,mobile,0.7337
U004781,2026-01-01,none,0.8656
U004782,2026-01-01,none,0.9998
U004783,2026-01-01,music,0.5181
U004784,2026-01-01,software,0.8821
U004785,2026-01-01,mobile,0.6751
U004786,2026-01-01,music,0.8273
U004787,2026-01-01,mobile,0.8631
U004788,2026-01-01,none,0.9378
U004789,2026-01-01,none,0.9583
U004790,2026-01-01,software,0.5086
U004791,2026-01-01,cloud,0.2847
U004792,2026-01-01,insurance,0.554
U004793,2026-01-01,mobile,0.4781
U004794,2026-01-01,none,0.9971
U004795,2026-01-01,none,0.9976
U004796,2026-01-01,none,0.6808
U004797,2026-01-01,software,0.5428
U004798,2026-01-01,insurance,0.464
U004799,2026-01-01,music,0.51
U004800,2026-01-01,none,0.6394
U004801,2026-01-01,mobile,0.4184
U004802,2026-01-01,streaming,0.6201
U004803,2026-01-01,none,0.7255
U004804,2026-01-01,music,0.4191
U004805,2026-01-01,none,0.8146
U004806,2026-01-01,cloud,0.7312
U004807,2026-01-01,insurance,0.7398
U004808,2026-01-01,streaming,0.5047
U004809,2026-01-01,music,0.8678
U004810,2026-01-01,mobile,0.5974
U004811,2026-01-01,mobile,0.8482
U004812,2026-01-01,streaming,0.4078
U004813,2026-01-01,software,0.3917
U004814,2026-01-01,insurance,0.3551
U004815,2026-01-01,gym,0.3863
U004816,2026-01-01,streaming,0.4694
U004817,2026-01-01,music,0.3062
U004818,2026-01-01,cloud,0.7593
U004819,2026-01-01,cloud,0.7892
U004820,2026-01-01,none,0.9099
U004821,2026-01-01,streaming,0.4745
U004822,2026-01-01,gym,0.4178
U004823,2026-01-01,insurance,0.5143
U004824,2026-01-01,music,0.7811
U004825,2026-01-01,insurance,0.5814
U004826,2026-01-01,insurance,0.552
U004827,2026-01-01,software,0.9167
U004828,2026-01-01,cloud,0.8018
U004829,2026-01-01,none,0.6189
U004830,2026-01-01,streaming,0.4648
U004831,2026-01-01,none,0.6806
U004832,2026-01-01,music,0.8925
U004833,2026-01-01,streaming,0.5596
U004834,2026-01-01,none,0.9845
U004835,2026-01-01,none,0.5168
U004836,2026-01-01,music,0.3708
U004837,2026-01-01,none,0.839
U004838,2026-01-01,streaming,0.4229
U004839,2026-01-01,insurance,0.592
U004840,2026-01-01,streaming,0.5758
U004841,2026-01-01,none,0.8422
U004842,2026-01-01,insurance,0.7394
U004843,2026-01-01,cloud,0.6386
U004844,2026-01-01,none,0.4186
U004845,2026-01-01,cloud,0.513
U004846,2026-01-01,insurance,0.6547
U004847,2026-01-01,mobile,0.603
U004848,2026-01-01,insurance,0.6885
U004849,2026-01-01,mobile,0.7683
U004850,2026-01-01,mobile,0.6417
U004851,2026-01-01,gym,0.5578
U004852,2026-01-01,streaming,0.9107
U004853,2026-01-01,music,0.5437
U004854,2026-01-01,none,0.6954
U004855,2026-01-01,cloud,0.5692
U004856,2026-01-01,none,0.9846
U004857,2026-01-01,none,0.898
U004858,2026-01-01,mobile,0.7568
U004859,2026-01-01,software,0.3549
U004860,2026-01-01,none,0.9505
U004861,2026-01-01,none,0.8653
U004862,2026-01-01,none,0.5477
U004863,2026-01-01,music,0.3607
U004864,2026-01-01,mobile,0.4606
U004865,2026-01-01,streaming,0.565
U004866,2026-01-01,none,0.9972
U004867,2026-01-01,none,0.5758
U004868,2026-01-01,music,0.484
U004869,2026-01-01,none,0.7814
U004870,2026-01-01,music,0.8475
U004871,2026-01-01,cloud,0.6592
U004872,2026-01-01,none,0.5403
U004873,2026-01-01,insurance,0.6919
U004874,2026-01-01,none,0.508
U004875,2026-01-01,streaming,0.7615
U004876,2026-01-01,software,0.537
U004877,2026-01-01,none,0.3697
U004878,2026-01-01,music,0.3753
U004879,2026-01-01,insurance,0.787
U004880,2026-01-01,cloud,0.4865
U004881,2026-01-01,none,0.6549
U004882,2026-01-01,streaming,0.5308
U004883,2026-01-01,streaming,0.9039
U004884,2026-01-01,software,0.8953
U004885,2026-01-01,cloud,0.4869
U004886,2026-01-01,software,0.4226
U004887,2026-01-01,insurance,0.3781
U004888,2026-01-01,software,0.5205
U004889,2026-01-01,music,0.5176
U004890,2026-01-01,streaming,0.5994
U004891,2026-01-01,none,0.8794
U004892,2026-01-01,streaming,0.4244
U004893,2026-01-01,mobile,0.4586
U004894,2026-01-01,music,0.5003
U004895,2026-01-01,none,0.9271
U004896,2026-01-01,music,0.6436
U004897,2026-01-01,cloud,0.3598
U004898,2026-01-01,none,0.949
U004899,2026-01-01,music,0.718
U004900,2026-01-01,insurance,0.4301
U004901,2026-01-01,cloud,0.473
U004902,2026-01-01,insurance,0.6072
U004903,2026-01-01,cloud,0.6174
U004904,2026-01-01,none,0.7931
U004905,2026-01-01,none,0.9802
U004906,2026-01-01,cloud,0.5215
U004907,2026-01-01,mobile,0.5039
U004908,2026-01-01,cloud,0.5173
U004909,2026-01-01,gym,0.6002
U004910,2026-01-01,music,0.3066
U004911,2026-01-01,insurance,0.5251
U004912,2026-01-01,none,0.3493
U004913,2026-01-01,none,0.9793
U004914,2026-01-01,gym,0.5822
U004915,2026-01-01,streaming,0.4259
U004916,2026-01-01,none,0.5609
U004917,2026-01-01,cloud,0.5405
U004918,2026-01-01,mobile,0.5374
U004919,2026-01-01,none,0.9885
U004920,2026-01-01,none,0.9958
U004921,2026-01-01,none,0.7149
U004922,2026-01-01,none,0.872
U004923,2026-01-01,streaming,0.5792
U004924,2026-01-01,none,0.9276
U004925,2026-01-01,insurance,0.5668
U004926,2026-01-01,mobile,0.5256
U004927,2026-01-01,software,0.4593
U004928,2026-01-01,none,0.9994
U004929,2026-01-01,insurance,0.8904
U004930,2026-01-01,gym,0.6107
U004931,2026-01-01,none,0.6591
U004932,2026-01-01,none,0.9527
U004933,2026-01-01,cloud,0.857
U004934,2026-01-01,insurance,0.4641
U004935,2026-01-01,gym,0.3657
U004936,2026-01-01,mobile,0.4954
U004937,2026-01-01,music,0.7407
U004938,2026-01-01,streaming,0.5932
U004939,2026-01-01,insurance,0.4208
U004940,2026-01-01,none,0.9988
U004941,2026-01-01,streaming,0.713
U004942,2026-01-01,gym,0.6467
U004943,2026-01-01,insurance,0.5518
U004944,2026-01-01,gym,0.6344
U004945,2026-01-01,mobile,0.5512
U004946,2026-01-01,streaming,0.5438
U004947,2026-01-01,none,0.9973
U004948,2026-01-01,mobile,0.49
U004949,2026-01-01,software,0.3979
U004950,2026-01-01,none,0.9999
U004951,2026-01-01,none,0.8797
U004952,2026-01-01,cloud,0.4245
U004953,2026-01-01,insurance,0.3974
U004954,2026-01-01,none,0.365
U004955,2026-01-01,mobile,0.3282
U004956,2026-01-01,insurance,0.3802
U004957,2026-01-01,none,0.6574
U004958,2026-01-01,mobile,0.4757
U004959,2026-01-01,insurance,0.6468
U004960,2026-01-01,insurance,0.36
U004961,2026-01-01,streaming,0.6658
U004962,2026-01-01,none,0.9927
U004963,2026-01-01,software,0.8796
U004964,2026-01-01,cloud,0.7023
U004965,2026-01-01,cloud,0.7059
U004966,2026-01-01,software,0.7032
U004967,2026-01-01,streaming,0.7728
U004968,2026-01-01,gym,0.5012
U004969,2026-01-01,software,0.5429
U004970,2026-01-01,mobile,0.5867
U004971,2026-01-01,mobile,0.4544
U004972,2026-01-01,music,0.5359
U004973,2026-01-01,none,0.4026
U004974,2026-01-01,none,0.9936
U004975,2026-01-01,none,0.9778
U004976,2026-01-01,music,0.5971
U004977,2026-01-01,gym,0.6741
U004978,2026-01-01,gym,0.3216
U004979,2026-01-01,mobile,0.5165
U004980,2026-01-01,none,0.9621
U004981,2026-01-01,none,0.9901
U004982,2026-01-01,none,0.6542
U004983,2026-01-01,cloud,0.5019
U004984,2026-01-01,insurance,0.6962
U004985,2026-01-01,none,0.9934
U004986,2026-01-01,mobile,0.8126
U004987,2026-01-01,music,0.4331
U004988,2026-01-01,software,0.6316
U004989,2026-01-01,none,0.9948
U004990,2026-01-01,none,0.9357
U004991,2026-01-01,none,0.9826
U004992,2026-01-01,software,0.5445
U004993,2026-01-01,streaming,0.5308
U004994,2026-01-01,none,0.9959
U004995,2026-01-01,streaming,0.6072
U004996,2026-01-01,software,0.8884
U004997,2026-01-01,none,0.938
U004998,2026-01-01,none,0.9943
U004999,2026-01-01,mobile,0.5873
U005000,2026-01-01,none,0.3172
U005001,2026-01-01,insurance,0.7767
U005002,2026-01-01,none,0.997
U005003,2026-01-01,music,0.4502
U005004,2026-01-01,streaming,0.5008
U005005,2026-01-01,cloud,0.7537
U005006,2026-01-01,streaming,0.3667
U005007,2026-01-01,streaming,0.5104
U005008,2026-01-01,insurance,0.7585
U005009,2026-01-01,streaming,0.9258
U005010,2026-01-01,none,0.9995
U005011,2026-01-01,none,0.8918
U005012,2026-01-01,none,0.9939
U005013,2026-01-01,none,0.9874
U005014,2026-01-01,insurance,0.5696
U005015,2026-01-01,none,0.4091
U005016,2026-01-01,streaming,0.3908
U005017,2026-01-01,mobile,0.3435
U005018,2026-01-01,cloud,0.5511
U005019,2026-01-01,gym,0.6169
U005020,2026-01-01,none,0.8692
U005021,2026-01-01,none,0.9929
U005022,2026-01-01,cloud,0.4123
U005023,2026-01-01,streaming,0.5868
U005024,2026-01-01,none,0.5729
U005025,2026-01-01,none,0.6355
U005026,2026-01-01,streaming,0.4499
U005027,2026-01-01,software,0.4491
U005028,2026-01-01,cloud,0.4999
U005029,2026-01-01,none,0.3271
U005030,2026-01-01,mobile,0.609
U005031,2026-01-01,none,0.4016
U005032,2026-01-01,none,0.7211
U005033,2026-01-01,gym,0.5603
U005034,2026-01-01,streaming,0.6939
U005035,2026-01-01,insurance,0.6441
U005036,2026-01-01,cloud,0.5196
U005037,2026-01-01,software,0.4893
U005038,2026-01-01,none,0.4775
U005039,2026-01-01,cloud,0.9039
U005040,2026-01-01,mobile,0.897
U005041,2026-01-01,streaming,0.4906
U005042,2026-01-01,music,0.8632
U005043,2026-01-01,cloud,0.6692
U005044,2026-01-01,gym,0.8255
U005045,2026-01-01,mobile,0.5776
U005046,2026-01-01,cloud,0.3829
U005047,2026-01-01,none,0.9917
U005048,2026-01-01,mobile,0.4798
U005049,2026-01-01,music,0.8227
U005050,2026-01-01,streaming,0.6765
U005051,2026-01-01,gym,0.4834
U005052,2026-01-01,cloud,0.6159
U005053,2026-01-01,none,0.9669
U005054,2026-01-01,none,0.4897
U005055,2026-01-01,cloud,0.8672
U005056,2026-01-01,mobile,0.5091
U005057,2026-01-01,gym,0.4279
U005058,2026-01-01,cloud,0.7527
U005059,2026-01-01,none,0.966
U005060,2026-01-01,cloud,0.3908
U005061,2026-01-01,none,0.7412
U005062,2026-01-01,none,0.9894
U005063,2026-01-01,mobile,0.7332
U005064,2026-01-01,none,0.9965
U005065,2026-01-01,music,0.4283
U005066,2026-01-01,none,0.9601
U005067,2026-01-01,cloud,0.7203
U005068,2026-01-01,mobile,0.6077
U005069,2026-01-01,software,0.8131
U005070,2026-01-01,streaming,0.7347
U005071,2026-01-01,mobile,0.4948
U005072,2026-01-01,none,0.9877
U005073,2026-01-01,streaming,0.8227
U005074,2026-01-01,cloud,0.5139
U005075,2026-01-01,none,0.9214
U005076,2026-01-01,none,0.4762
U005077,2026-01-01,cloud,0.5409
U005078,2026-01-01,cloud,0.7501
U005079,2026-01-01,music,0.5387
U005080,2026-01-01,streaming,0.4958
U005081,2026-01-01,music,0.531
U005082,2026-01-01,none,0.8563
U005083,2026-01-01,software,0.8786
U005084,2026-01-01,insurance,0.3788
U005085,2026-01-01,mobile,0.5373
U005086,2026-01-01,software,0.8289
U005087,2026-01-01,software,0.8847
U005088,2026-01-01,streaming,0.524
U005089,2026-01-01,software,0.497
U005090,2026-01-01,software,0.5386
U005091,2026-01-01,cloud,0.3924
U005092,2026-01-01,cloud,0.6344
U005093,2026-01-01,mobile,0.2614
U005094,2026-01-01,music,0.5127
U005095,2026-01-01,none,0.8476
U005096,2026-01-01,mobile,0.6521
U005097,2026-01-01,mobile,0.8615
U005098,2026-01-01,cloud,0.6189
U005099,2026-01-01,none,0.6761
U005100,2026-01-01,streaming,0.7943
U005101,2026-01-01,mobile,0.5024
U005102,2026-01-01,mobile,0.7095
U005103,2026-01-01,cloud,0.7043
U005104,2026-01-01,insurance,0.6859
U005105,2026-01-01,mobile,0.7119
U005106,2026-01-01,none,0.9708
U005107,2026-01-01,insurance,0.627
U005108,2026-01-01,cloud,0.6424
U005109,2026-01-01,none,0.5719
U005110,2026-01-01,software,0.4961
U005111,2026-01-01,none,0.4637
U005112,2026-01-01,insurance,0.6146
U005113,2026-01-01,streaming,0.4307
U005114,2026-01-01,music,0.5082
U005115,2026-01-01,software,0.5324
U005116,2026-01-01,mobile,0.4556
U005117,2026-01-01,none,0.9993
U005118,2026-01-01,software,0.7522
U005119,2026-01-01,cloud,0.4608
U005120,2026-01-01,none,0.8687
U005121,2026-01-01,cloud,0.6135
U005122,2026-01-01,cloud,0.8958
U005123,2026-01-01,none,0.652
U005124,2026-01-01,insurance,0.6458
U005125,2026-01-01,cloud,0.6694
U005126,2026-01-01,mobile,0.8244
U005127,2026-01-01,none,0.9686
U005128,2026-01-01,software,0.6216
U005129,2026-01-01,none,0.7678
U005130,2026-01-01,insurance,0.4689
U005131,2026-01-01,mobile,0.673
U005132,2026-01-01,none,0.9759
U005133,2026-01-01,gym,0.8265
U005134,2026-01-01,streaming,0.5873
U005135,2026-01-01,cloud,0.5627
U005136,2026-01-01,insurance,0.7377
U005137,2026-01-01,cloud,0.5114
U005138,2026-01-01,none,0.9791
U005139,2026-01-01,insurance,0.8311
U005140,2026-01-01,insurance,0.5418
U005141,2026-01-01,gym,0.8539
U005142,2026-01-01,none,0.8841
U005143,2026-01-01,cloud,0.7339
U005144,2026-01-01,none,0.9999
U005145,2026-01-01,mobile,0.7519
U005146,2026-01-01,none,0.9297
U005147,2026-01-01,none,0.4356
U005148,2026-01-01,software,0.4674
U005149,2026-01-01,music,0.4667
U005150,2026-01-01,insurance,0.6404
U005151,2026-01-01,software,0.4886
U005152,2026-01-01,gym,0.611
U005153,2026-01-01,insurance,0.7116
U005154,2026-01-01,gym,0.7427
U005155,2026-01-01,insurance,0.558
U005156,2026-01-01,none,0.9851
U005157,2026-01-01,insurance,0.3766
U005158,2026-01-01,none,0.9645
U005159,2026-01-01,mobile,0.6988
U005160,2026-01-01,software,0.4783
U005161,2026-01-01,cloud,0.8567
U005162,2026-01-01,mobile,0.6256
U005163,2026-01-01,none,0.9951
U005164,2026-01-01,none,0.9607
U005165,2026-01-01,none,0.9758
U005166,2026-01-01,none,0.8447
U005167,2026-01-01,none,0.8983
U005168,2026-01-01,none,0.9896
U005169,2026-01-01,insurance,0.45
U005170,2026-01-01,none,0.876
U005171,2026-01-01,streaming,0.6918
U005172,2026-01-01,insurance,0.8264
U005173,2026-01-01,software,0.4587
U005174,2026-01-01,none,0.9897
U005175,2026-01-01,none,0.8473
U005176,2026-01-01,none,0.9128
U005177,2026-01-01,insurance,0.5425
U005178,2026-01-01,gym,0.4534
U005179,2026-01-01,music,0.6052
U005180,2026-01-01,cloud,0.6133
U005181,2026-01-01,software,0.5079
U005182,2026-01-01,none,0.4852
U005183,2026-01-01,none,0.5517
U005184,2026-01-01,software,0.8705
U005185,2026-01-01,mobile,0.8168
U005186,2026-01-01,none,0.9972
U005187,2026-01-01,music,0.6886
U005188,2026-01-01,none,0.9999
U005189,2026-01-01,none,0.9949
U005190,2026-01-01,none,0.9921
U005191,2026-01-01,software,0.8928
U005192,2026-01-01,music,0.6668
U005193,2026-01-01,cloud,0.4159
U005194,2026-01-01,none,0.9987
U005195,2026-01-01,music,0.7757
U005196,2026-01-01,none,0.9863
U005197,2026-01-01,cloud,0.8677
U005198,2026-01-01,music,0.5239
U005199,2026-01-01,mobile,0.8671
U005200,2026-01-01,none,0.9828
U005201,2026-01-01,mobile,0.5485
U005202,2026-01-01,music,0.874
U005203,2026-01-01,cloud,0.6171
U005204,2026-01-01,insurance,0.5941
U005205,2026-01-01,none,0.68
U005206,2026-01-01,gym,0.7343
U005207,2026-01-01,none,0.9957
U005208,2026-01-01,none,0.7411
U005209,2026-01-01,gym,0.4356
U005210,2026-01-01,none,0.9997
U005211,2026-01-01,gym,0.4797
U005212,2026-01-01,gym,0.8497
U005213,2026-01-01,none,0.8756
U005214,2026-01-01,cloud,0.8264
U005215,2026-01-01,none,0.9993
U005216,2026-01-01,software,0.5259
U005217,2026-01-01,software,0.4962
U005218,2026-01-01,mobile,0.8546
U005219,2026-01-01,none,0.7884
U005220,2026-01-01,software,0.874
U005221,2026-01-01,cloud,0.5351
U005222,2026-01-01,none,0.767
U005223,2026-01-01,streaming,0.4925
U005224,2026-01-01,streaming,0.8971
U005225,2026-01-01,none,0.9968
U005226,2026-01-01,cloud,0.8713
U005227,2026-01-01,mobile,0.5717
U005228,2026-01-01,mobile,0.8271
U005229,2026-01-01,cloud,0.4814
U005230,2026-01-01,software,0.3833
U005231,2026-01-01,none,0.5942
U005232,2026-01-01,none,0.7715
U005233,2026-01-01,none,0.9496
U005234,2026-01-01,none,0.6722
U005235,2026-01-01,software,0.8828
U005236,2026-01-01,mobile,0.7947
U005237,2026-01-01,music,0.9154
U005238,2026-01-01,streaming,0.5008
U005239,2026-01-01,cloud,0.6461
U005240,2026-01-01,none,0.7273
U005241,2026-01-01,none,0.9996
U005242,2026-01-01,gym,0.5978
U005243,2026-01-01,streaming,0.5404
U005244,2026-01-01,gym,0.4642
U005245,2026-01-01,insurance,0.6561
U005246,2026-01-01,mobile,0.8713
U005247,2026-01-01,music,0.6176
U005248,2026-01-01,none,0.9329
U005249,2026-01-01,gym,0.8316
U005250,2026-01-01,streaming,0.4695
U005251,2026-01-01,insurance,0.5347
U005252,2026-01-01,none,0.9953
U005253,2026-01-01,none,0.7504
U005254,2026-01-01,none,0.8433
U005255,2026-01-01,none,0.9366
U005256,2026-01-01,music,0.5924
U005257,2026-01-01,streaming,0.4655
U005258,2026-01-01,insurance,0.6891
U005259,2026-01-01,gym,0.6487
U005260,2026-01-01,none,0.9435
U005261,2026-01-01,software,0.674
U005262,2026-01-01,cloud,0.4359
U005263,2026-01-01,music,0.743
U005264,2026-01-01,none,0.984
U005265,2026-01-01,none,0.7025
U005266,2026-01-01,none,0.4497
U005267,2026-01-01,insurance,0.4151
U005268,2026-01-01,none,0.7542
U005269,2026-01-01,mobile,0.4154
U005270,2026-01-01,streaming,0.6789
U005271,2026-01-01,none,0.9281
U005272,2026-01-01,none,0.9998
U005273,2026-01-01,streaming,0.5848
U005274,2026-01-01,mobile,0.6663
U005275,2026-01-01,mobile,0.8627
U005276,2026-01-01,gym,0.8548
U005277,2026-01-01,cloud,0.8555
U005278,2026-01-01,none,1.0
U005279,2026-01-01,none,0.9294
U005280,2026-01-01,gym,0.5904
U005281,2026-01-01,cloud,0.3831
U005282,2026-01-01,software,0.5145
U005283,2026-01-01,none,0.488
U005284,2026-01-01,gym,0.4242
U005285,2026-01-01,mobile,0.7888
U005286,2026-01-01,cloud,0.4584
U005287,2026-01-01,gym,0.3044
U005288,2026-01-01,none,0.3621
U005289,2026-01-01,software,0.6037
U005290,2026-01-01,gym,0.5502
U005291,2026-01-01,none,0.512
U005292,2026-01-01,music,0.7105
U005293,2026-01-01,insurance,0.899
U005294,2026-01-01,none,0.9892
U005295,2026-01-01,software,0.8742
U005296,2026-01-01,insurance,0.5176
U005297,2026-01-01,mobile,0.8907
U005298,2026-01-01,insurance,0.8797
U005299,2026-01-01,mobile,0.4621
U005300,2026-01-01,streaming,0.913
U005301,2026-01-01,cloud,0.4679
U005302,2026-01-01,cloud,0.822
U005303,2026-01-01,insurance,0.4311
U005304,2026-01-01,streaming,0.5489
U005305,2026-01-01,none,0.7407
U005306,2026-01-01,streaming,0.8225
U005307,2026-01-01,music,0.3825
U005308,2026-01-01,streaming,0.372
U005309,2026-01-01,cloud,0.721
U005310,2026-01-01,none,0.9065
U005311,2026-01-01,music,0.6231
U005312,2026-01-01,mobile,0.7079
U005313,2026-01-01,none,0.8714
U005314,2026-01-01,mobile,0.4056
U005315,2026-01-01,none,0.8793
U005316,2026-01-01,none,0.9964
U005317,2026-01-01,streaming,0.5955
U005318,2026-01-01,mobile,0.4634
U005319,2026-01-01,streaming,0.4877
U005320,2026-01-01,music,0.5768
U005321,2026-01-01,music,0.3938
U005322,2026-01-01,insurance,0.5112
U005323,2026-01-01,streaming,0.5429
U005324,2026-01-01,software,0.4546
U005325,2026-01-01,none,0.9721
U005326,2026-01-01,mobile,0.8703
U005327,2026-01-01,music,0.6416
U005328,2026-01-01,gym,0.5529
U005329,2026-01-01,gym,0.6285
U005330,2026-01-01,none,0.9999
U005331,2026-01-01,none,0.9991
U005332,2026-01-01,music,0.2907
U005333,2026-01-01,none,0.9795
U005334,2026-01-01,cloud,0.4418
U005335,2026-01-01,none,0.9571
U005336,2026-01-01,none,0.9959
U005337,2026-01-01,insurance,0.8
