client_id,cutoff_date,target_next_recurring_merchant
U003035,2026-01-01,streaming
U003036,2026-01-01,none
U003037,2026-01-01,cloud
U003038,2026-01-01,streaming
U003039,2026-01-01,none
U003042,2026-01-01,none
U003043,2026-01-01,none
U003045,2026-01-01,mobile
U003047,2026-01-01,none
U003049,2026-01-01,none
U003053,2026-01-01,none
U003057,2026-01-01,none
U003059,2026-01-01,mobile
U003060,2026-01-01,none
U003061,2026-01-01,none
U003062,2026-01-01,cloud
U003064,2026-01-01,none
U003067,2026-01-01,music
U003069,2026-01-01,music
U003070,2026-01-01,none
U003072,2026-01-01,software
U003073,2026-01-01,none
U003074,2026-01-01,none
U003076,2026-01-01,software
U003077,2026-01-01,insurance
U003078,2026-01-01,insurance
U003079,2026-01-01,none
U003080,2026-01-01,cloud
U003082,2026-01-01,mobile
U003088,2026-01-01,none
U003089,2026-01-01,none
U003091,2026-01-01,insurance
U003096,2026-01-01,software
U003097,2026-01-01,none
U003098,2026-01-01,none
U003102,2026-01-01,software
U003105,2026-01-01,none
U003106,2026-01-01,none
U003107,2026-01-01,none
U003108,2026-01-01,none
U003112,2026-01-01,gym
U003113,2026-01-01,streaming
U003120,2026-01-01,none
U003121,2026-01-01,insurance
U003124,2026-01-01,none
U003125,2026-01-01,none
U003131,2026-01-01,none
U003134,2026-01-01,cloud
U003135,2026-01-01,music
U003137,2026-01-01,mobile
U003138,2026-01-01,insurance
U003139,2026-01-01,none
U003140,2026-01-01,streaming
U003141,2026-01-01,none
U003143,2026-01-01,insurance
U003144,2026-01-01,none
U003146,2026-01-01,cloud
U003147,2026-01-01,none
U003148,2026-01-01,none
U003150,2026-01-01,cloud
U003154,2026-01-01,streaming
U003155,2026-01-01,software
U003156,2026-01-01,none
U003157,2026-01-01,none
U003161,2026-01-01,streaming
U003163,2026-01-01,none
U003164,2026-01-01,none
U003165,2026-01-01,streaming
U003168,2026-01-01,streaming
U003172,2026-01-01,none
U003173,2026-01-01,cloud
U003174,2026-01-01,gym
U003177,2026-01-01,none
U003178,2026-01-01,none
U003180,2026-01-01,music
U003181,2026-01-01,none
U003183,2026-01-01,none
U003184,2026-01-01,software
U003186,2026-01-01,gym
U003192,2026-01-01,mobile
U003195,2026-01-01,none
U003196,2026-01-01,music
U003200,2026-01-01,gym
U003201,2026-01-01,music
U003205,2026-01-01,insurance
U003206,2026-01-01,mobile
U003207,2026-01-01,streaming
U003208,2026-01-01,streaming
U003213,2026-01-01,music
U003214,2026-01-01,none
U003215,2026-01-01,none
U003217,2026-01-01,none
U003221,2026-01-01,none
U003222,2026-01-01,none
U003224,2026-01-01,mobile
U003227,2026-01-01,streaming
U003235,2026-01-01,music
U003237,2026-01-01,insurance
U003239,2026-01-01,insurance
U003240,2026-01-01,cloud
U003242,2026-01-01,insurance
U003243,2026-01-01,music
U003244,2026-01-01,insurance
U003246,2026-01-01,none
U003247,2026-01-01,none
U003248,2026-01-01,software
U003250,2026-01-01,none
U003254,2026-01-01,none
U003255,2026-01-01,streaming
U003257,2026-01-01,cloud
U003258,2026-01-01,none
U003263,2026-01-01,cloud
U003264,2026-01-01,software
U003265,2026-01-01,gym
U003266,2026-01-01,none
U003268,2026-01-01,streaming
U003269,2026-01-01,none
U003270,2026-01-01,music
U003271,2026-01-01,gym
U003272,2026-01-01,none
U003274,2026-01-01,software
U003276,2026-01-01,mobile
U003281,2026-01-01,none
U003282,2026-01-01,music
U003284,2026-01-01,none
U003288,2026-01-01,none
U003294,2026-01-01,streaming
U003295,2026-01-01,cloud
U003297,2026-01-01,cloud
U003299,2026-01-01,none
U003300,2026-01-01,gym
U003303,2026-01-01,music
U003304,2026-01-01,gym
U003308,2026-01-01,gym
U003309,2026-01-01,music
U003310,2026-01-01,software
U003312,2026-01-01,mobile
U003313,2026-01-01,gym
U003314,2026-01-01,gym
U003315,2026-01-01,music
U003316,2026-01-01,music
U003317,2026-01-01,software
U003320,2026-01-01,software
U003322,2026-01-01,mobile
U003323,2026-01-01,mobile
U003325,2026-01-01,cloud
U003326,2026-01-01,none
U003327,2026-01-01,software
U003328,2026-01-01,cloud
U003329,2026-01-01,none
U003330,2026-01-01,streaming
U003331,2026-01-01,mobile
U003332,2026-01-01,none
U003335,2026-01-01,music
U003336,2026-01-01,cloud
U003340,2026-01-01,none
U003342,2026-01-01,cloud
U003344,2026-01-01,gym
U003345,2026-01-01,cloud
U003346,2026-01-01,music
U003347,2026-01-01,streaming
U003348,2026-01-01,none
U003350,2026-01-01,mobile
U003351,2026-01-01,insurance
U003354,2026-01-01,none
U003355,2026-01-01,insurance
U003356,2026-01-01,software
U003358,2026-01-01,gym
U003359,2026-01-01,music
U003360,2026-01-01,insurance
U003362,2026-01-01,streaming
U003363,2026-01-01,insurance
U003367,2026-01-01,insurance
U003368,2026-01-01,none
U003373,2026-01-01,streaming
U003375,2026-01-01,software
U003376,2026-01-01,software
U003377,2026-01-01,mobile
U003378,2026-01-01,cloud
U003381,2026-01-01,gym
U003384,2026-01-01,none
U003385,2026-01-01,gym
U003386,2026-01-01,none
U003388,2026-01-01,gym
U003389,2026-01-01,insurance
U003391,2026-01-01,software
U003393,2026-01-01,software
U003394,2026-01-01,streaming
U003395,2026-01-01,insurance
U003397,2026-01-01,mobile
U003398,2026-01-01,none
U003399,2026-01-01,gym
U003402,2026-01-01,none
U003406,2026-01-01,gym
U003407,2026-01-01,insurance
U003408,2026-01-01,none
U003409,2026-01-01,streaming
U003416,2026-01-01,cloud
U003417,2026-01-01,none
U003418,2026-01-01,none
U003421,2026-01-01,none
U003422,2026-01-01,mobile
U003423,2026-01-01,gym
U003424,2026-01-01,none
U003425,2026-01-01,none
U003428,2026-01-01,none
U003429,2026-01-01,mobile
U003433,2026-01-01,none
U003436,2026-01-01,streaming
U003437,2026-01-01,gym
U003439,2026-01-01,gym
U003440,2026-01-01,none
U003444,2026-01-01,none
U003445,2026-01-01,music
U003447,2026-01-01,none
U003450,2026-01-01,insurance
U003451,2026-01-01,insurance
U003452,2026-01-01,gym
U003453,2026-01-01,cloud
U003456,2026-01-01,none
U003458,2026-01-01,none
U003463,2026-01-01,none
U003464,2026-01-01,cloud
U003465,2026-01-01,music
U003466,2026-01-01,music
U003469,2026-01-01,none
U003470,2026-01-01,gym
U003472,2026-01-01,insurance
U003475,2026-01-01,cloud
U003477,2026-01-01,streaming
U003478,2026-01-01,gym
U003481,2026-01-01,insurance
U003482,2026-01-01,none
U003487,2026-01-01,gym
U003488,2026-01-01,software
U003493,2026-01-01,none
U003494,2026-01-01,none
U003496,2026-01-01,none
U003498,2026-01-01,gym
U003499,2026-01-01,none
U003501,2026-01-01,none
U003502,2026-01-01,gym
U003503,2026-01-01,insurance
U003506,2026-01-01,none
U003507,2026-01-01,streaming
U003508,2026-01-01,mobile
U003510,2026-01-01,none
U003512,2026-01-01,music
U003514,2026-01-01,software
U003515,2026-01-01,mobile
U003516,2026-01-01,insurance
U003518,2026-01-01,none
U003521,2026-01-01,streaming
U003522,2026-01-01,none
U003525,2026-01-01,cloud
U003526,2026-01-01,none
U003527,2026-01-01,none
U003530,2026-01-01,none
U003531,2026-01-01,none
U003532,2026-01-01,software
U003534,2026-01-01,streaming
U003535,2026-01-01,none
U003539,2026-01-01,mobile
U003540,2026-01-01,none
U003541,2026-01-01,cloud
U003546,2026-01-01,music
U003547,2026-01-01,gym
U003552,2026-01-01,none
U003554,2026-01-01,none
U003555,2026-01-01,none
U003556,2026-01-01,none
U003558,2026-01-01,music
U003561,2026-01-01,insurance
U003562,2026-01-01,none
U003563,2026-01-01,music
U003565,2026-01-01,music
U003567,2026-01-01,none
U003568,2026-01-01,software
U003569,2026-01-01,cloud
U003571,2026-01-01,software
U003572,2026-01-01,streaming
U003574,2026-01-01,music
U003576,2026-01-01,software
U003577,2026-01-01,music
U003580,2026-01-01,none
U003582,2026-01-01,gym
U003583,2026-01-01,gym
U003584,2026-01-01,mobile
U003585,2026-01-01,none
U003586,2026-01-01,none
U003589,2026-01-01,none
U003591,2026-01-01,none
U003592,2026-01-01,gym
U003593,2026-01-01,streaming
U003594,2026-01-01,insurance
U003596,2026-01-01,none
U003597,2026-01-01,none
U003599,2026-01-01,none
U003600,2026-01-01,streaming
U003602,2026-01-01,music
U003604,2026-01-01,software
U003605,2026-01-01,none
U003606,2026-01-01,music
U003607,2026-01-01,insurance
U003612,2026-01-01,cloud
U003614,2026-01-01,streaming
U003616,2026-01-01,insurance
U003618,2026-01-01,music
U003621,2026-01-01,none
U003623,2026-01-01,gym
U003624,2026-01-01,none
U003630,2026-01-01,none
U003631,2026-01-01,insurance
U003634,2026-01-01,software
U003637,2026-01-01,insurance
U003639,2026-01-01,music
U003641,2026-01-01,none
U003642,2026-01-01,none
U003645,2026-01-01,none
U003646,2026-01-01,music
U003647,2026-01-01,streaming
U003649,2026-01-01,music
U003651,2026-01-01,none
U003652,2026-01-01,insurance
U003654,2026-01-01,none
U003655,2026-01-01,none
U003656,2026-01-01,insurance
U003657,2026-01-01,insurance
U003659,2026-01-01,none
U003660,2026-01-01,gym
U003661,2026-01-01,none
U003662,2026-01-01,gym
U003663,2026-01-01,insurance
U003664,2026-01-01,streaming
U003666,2026-01-01,none
U003668,2026-01-01,mobile
U003670,2026-01-01,gym
U003674,2026-01-01,none
U003675,2026-01-01,insurance
U003676,2026-01-01,music
U003678,2026-01-01,software
U003679,2026-01-01,none
U003681,2026-01-01,none
U003682,2026-01-01,none
U003684,2026-01-01,software
U003686,2026-01-01,none
U003687,2026-01-01,gym
U003690,2026-01-01,none
U003692,2026-01-01,none
U003694,2026-01-01,none
U003697,2026-01-01,software
U003700,2026-01-01,none
U003701,2026-01-01,none
U003702,2026-01-01,insurance
U003703,2026-01-01,gym
U003705,2026-01-01,music
U003707,2026-01-01,software
U003709,2026-01-01,cloud
U003710,2026-01-01,gym
U003715,2026-01-01,none
U003716,2026-01-01,streaming
U003717,2026-01-01,none
U003719,2026-01-01,music
U003720,2026-01-01,streaming
U003722,2026-01-01,none
U003726,2026-01-01,gym
U003728,2026-01-01,none
U003731,2026-01-01,cloud
U003734,2026-01-01,software
U003735,2026-01-01,none
U003738,2026-01-01,none
U003739,2026-01-01,music
U003741,2026-01-01,software
U003742,2026-01-01,music
U003743,2026-01-01,software
U003745,2026-01-01,none
U003747,2026-01-01,music
U003748,2026-01-01,insurance
U003751,2026-01-01,cloud
U003752,2026-01-01,insurance
U003754,2026-01-01,streaming
U003755,2026-01-01,none
U003756,2026-01-01,mobile
U003757,2026-01-01,none
U003760,2026-01-01,none
U003761,2026-01-01,streaming
U003763,2026-01-01,none
U003765,2026-01-01,none
U003766,2026-01-01,software
U003768,2026-01-01,none
U003769,2026-01-01,none
U003772,2026-01-01,software
U003773,2026-01-01,mobile
U003776,2026-01-01,none
U003777,2026-01-01,cloud
U003778,2026-01-01,none
U003780,2026-01-01,cloud
U003781,2026-01-01,none
U003782,2026-01-01,gym
U003784,2026-01-01,streaming
U003786,2026-01-01,none
U003788,2026-01-01,streaming
U003790,2026-01-01,none
U003791,2026-01-01,software
U003792,2026-01-01,software
U003795,2026-01-01,none
U003796,2026-01-01,software
U003799,2026-01-01,none
U003800,2026-01-01,insurance
U003801,2026-01-01,none
U003802,2026-01-01,streaming
U003803,2026-01-01,software
U003804,2026-01-01,gym
U003808,2026-01-01,streaming
U003809,2026-01-01,mobile
U003810,2026-01-01,none
U003811,2026-01-01,none
U003815,2026-01-01,cloud
U003817,2026-01-01,none
U003818,2026-01-01,mobile
U003819,2026-01-01,none
U003823,2026-01-01,none
U003827,2026-01-01,none
U003829,2026-01-01,none
U003830,2026-01-01,none
U003831,2026-01-01,gym
U003832,2026-01-01,cloud
U003833,2026-01-01,gym
U003834,2026-01-01,none
U003835,2026-01-01,none
U003836,2026-01-01,none
U003837,2026-01-01,mobile
U003838,2026-01-01,streaming
U003841,2026-01-01,music
U003842,2026-01-01,software
U003843,2026-01-01,cloud
U003844,2026-01-01,software
U003845,2026-01-01,insurance
U003846,2026-01-01,mobile
U003847,2026-01-01,streaming
U003848,2026-01-01,cloud
U003849,2026-01-01,none
U003850,2026-01-01,music
U003851,2026-01-01,none
U003853,2026-01-01,mobile
U003854,2026-01-01,none
U003855,2026-01-01,cloud
U003856,2026-01-01,none
U003858,2026-01-01,none
U003859,2026-01-01,streaming
U003860,2026-01-01,none
U003861,2026-01-01,software
U003863,2026-01-01,none
U003866,2026-01-01,none
U003867,2026-01-01,insurance
U003868,2026-01-01,mobile
U003870,2026-01-01,cloud
U003873,2026-01-01,none
U003874,2026-01-01,none
U003875,2026-01-01,streaming
U003879,2026-01-01,cloud
U003880,2026-01-01,streaming
U003882,2026-01-01,none
U003885,2026-01-01,cloud
U003887,2026-01-01,cloud
U003888,2026-01-01,none
U003890,2026-01-01,gym
U003891,2026-01-01,none
U003892,2026-01-01,none
U003898,2026-01-01,mobile
U003903,2026-01-01,none
U003904,2026-01-01,insurance
U003908,2026-01-01,none
U003909,2026-01-01,streaming
U003911,2026-01-01,none
U003915,2026-01-01,none
U003916,2026-01-01,none
U003917,2026-01-01,none
U003918,2026-01-01,gym
U003919,2026-01-01,none
U003920,2026-01-01,none
U003922,2026-01-01,none
U003924,2026-01-01,software
U003925,2026-01-01,software
U003927,2026-01-01,music
U003932,2026-01-01,none
U003933,2026-01-01,cloud
U003937,2026-01-01,gym
U003938,2026-01-01,music
U003940,2026-01-01,none
U003942,2026-01-01,software
U003946,2026-01-01,none
U003948,2026-01-01,gym
U003951,2026-01-01,music
U003952,2026-01-01,none
U003953,2026-01-01,none
U003954,2026-01-01,none
U003957,2026-01-01,none
U003960,2026-01-01,mobile
U003961,2026-01-01,cloud
U003966,2026-01-01,none
U003967,2026-01-01,insurance
U003968,2026-01-01,none
U003971,2026-01-01,none
U003972,2026-01-01,none
U003979,2026-01-01,music
U003980,2026-01-01,mobile
U003984,2026-01-01,mobile
U003985,2026-01-01,none
U003986,2026-01-01,gym
U003987,2026-01-01,none
U003989,2026-01-01,none
U003991,2026-01-01,none
U003995,2026-01-01,none
U004000,2026-01-01,music
U004001,2026-01-01,insurance
U004004,2026-01-01,music
U004005,2026-01-01,cloud
U004006,2026-01-01,software
U004007,2026-01-01,none
U004010,2026-01-01,none
U004012,2026-01-01,music
U004013,2026-01-01,none
U004014,2026-01-01,cloud
U004015,2026-01-01,none
U004016,2026-01-01,none
U004017,2026-01-01,none
U004018,2026-01-01,gym
U004019,2026-01-01,none
U004020,2026-01-01,streaming
U004021,2026-01-01,music
U004025,2026-01-01,streaming
U004026,2026-01-01,gym
U004029,2026-01-01,none
U004030,2026-01-01,software
U004032,2026-01-01,none
U004033,2026-01-01,mobile
U004037,2026-01-01,none
U004041,2026-01-01,none
U004043,2026-01-01,mobile
U004045,2026-01-01,none
U004051,2026-01-01,software
U004053,2026-01-01,cloud
U004056,2026-01-01,insurance
U004058,2026-01-01,gym
U004062,2026-01-01,none
U004064,2026-01-01,streaming
U004065,2026-01-01,cloud
U004067,2026-01-01,none
U004069,2026-01-01,mobile
U004075,2026-01-01,none
U004076,2026-01-01,mobile
U004082,2026-01-01,none
U004084,2026-01-01,insurance
U004088,2026-01-01,none
U004091,2026-01-01,gym
U004092,2026-01-01,music
U004098,2026-01-01,none
U004100,2026-01-01,cloud
U004101,2026-01-01,none
U004102,2026-01-01,mobile
U004103,2026-01-01,none
U004104,2026-01-01,software
U004106,2026-01-01,insurance
U004108,2026-01-01,cloud
U004110,2026-01-01,insurance
U004111,2026-01-01,none
U004112,2026-01-01,gym
U004116,2026-01-01,music
U004118,2026-01-01,none
U004119,2026-01-01,software
U004120,2026-01-01,streaming
U004121,2026-01-01,none
U004124,2026-01-01,mobile
U004125,2026-01-01,streaming
U004126,2026-01-01,mobile
U004127,2026-01-01,gym
U004128,2026-01-01,streaming
U004129,2026-01-01,streaming
U004130,2026-01-01,music
U004131,2026-01-01,cloud
U004136,2026-01-01,none
U004138,2026-01-01,none
U004140,2026-01-01,none
U004143,2026-01-01,cloud
U004145,2026-01-01,cloud
U004147,2026-01-01,cloud
U004148,2026-01-01,music
U004149,2026-01-01,none
U004151,2026-01-01,music
U004152,2026-01-01,none
U004155,2026-01-01,music
U004156,2026-01-01,software
U004161,2026-01-01,music
U004162,2026-01-01,insurance
U004164,2026-01-01,none
U004166,2026-01-01,gym
U004168,2026-01-01,none
U004170,2026-01-01,insurance
U004171,2026-01-01,none
U004172,2026-01-01,insurance
U004176,2026-01-01,none
U004177,2026-01-01,none
U004179,2026-01-01,none
U004181,2026-01-01,music
U004185,2026-01-01,software
U004187,2026-01-01,streaming
U004188,2026-01-01,gym
U004189,2026-01-01,music
U004192,2026-01-01,mobile
U004195,2026-01-01,cloud
U004197,2026-01-01,cloud
U004199,2026-01-01,music
U004203,2026-01-01,none
U004204,2026-01-01,none
U004205,2026-01-01,none
U004207,2026-01-01,none
U004208,2026-01-01,none
U004210,2026-01-01,none
U004211,2026-01-01,none
U004214,2026-01-01,none
U004215,2026-01-01,none
U004216,2026-01-01,music
U004217,2026-01-01,none
U004218,2026-01-01,software
U004221,2026-01-01,music
U004222,2026-01-01,insurance
U004223,2026-01-01,none
U004225,2026-01-01,software
U004227,2026-01-01,none
U004228,2026-01-01,none
U004231,2026-01-01,none
U004234,2026-01-01,insurance
U004240,2026-01-01,none
U004242,2026-01-01,software
U004243,2026-01-01,insurance
U004244,2026-01-01,none
U004246,2026-01-01,none
U004247,2026-01-01,none
U004248,2026-01-01,mobile
U004251,2026-01-01,gym
U004252,2026-01-01,music
U004253,2026-01-01,streaming
U004255,2026-01-01,music
U004256,2026-01-01,cloud
U004257,2026-01-01,mobile
U004258,2026-01-01,none
U004260,2026-01-01,none
U004261,2026-01-01,none
U004262,2026-01-01,mobile
U004264,2026-01-01,cloud
U004267,2026-01-01,none
U004268,2026-01-01,none
U004271,2026-01-01,none
U004273,2026-01-01,cloud
U004276,2026-01-01,software
U004284,2026-01-01,none
U004285,2026-01-01,mobile
U004287,2026-01-01,none
U004289,2026-01-01,none
U004292,2026-01-01,insurance
U004294,2026-01-01,cloud
U004299,2026-01-01,gym
U004301,2026-01-01,cloud
U004302,2026-01-01,streaming
U004303,2026-01-01,none
U004305,2026-01-01,none
U004308,2026-01-01,none
U004310,2026-01-01,mobile
U004311,2026-01-01,none
U004313,2026-01-01,none
U004316,2026-01-01,none
U004317,2026-01-01,none
U004318,2026-01-01,none
U004319,2026-01-01,none
U004322,2026-01-01,none
U004325,2026-01-01,gym
U004331,2026-01-01,none
U004332,2026-01-01,none
U004333,2026-01-01,none
U004335,2026-01-01,none
U004336,2026-01-01,insurance
U004338,2026-01-01,gym
U004339,2026-01-01,none
U004340,2026-01-01,insurance
U004341,2026-01-01,cloud
U004342,2026-01-01,insurance
U004345,2026-01-01,none
U004346,2026-01-01,none
U004350,2026-01-01,none
U004351,2026-01-01,mobile
U004352,2026-01-01,none
U004353,2026-01-01,mobile
U004354,2026-01-01,cloud
U004355,2026-01-01,gym
U004356,2026-01-01,software
U004357,2026-01-01,mobile
U004358,2026-01-01,software
U004360,2026-01-01,none
U004363,2026-01-01,streaming
U004365,2026-01-01,gym
U004367,2026-01-01,none
U004371,2026-01-01,none
U004372,2026-01-01,music
U004378,2026-01-01,cloud
U004383,2026-01-01,none
U004386,2026-01-01,gym
U004387,2026-01-01,none
U004388,2026-01-01,none
U004391,2026-01-01,streaming
U004392,2026-01-01,none
U004393,2026-01-01,none
U004396,2026-01-01,gym
U004397,2026-01-01,none
U004399,2026-01-01,none
U004401,2026-01-01,gym
U004402,2026-01-01,none
U004403,2026-01-01,gym
U004407,2026-01-01,cloud
U004408,2026-01-01,mobile
U004413,2026-01-01,none
U004414,2026-01-01,insurance
U004415,2026-01-01,none
U004416,2026-01-01,insurance
U004417,2026-01-01,gym
U004418,2026-01-01,none
U004421,2026-01-01,streaming
U004422,2026-01-01,software
U004423,2026-01-01,none
U004429,2026-01-01,mobile
U004430,2026-01-01,gym
U004431,2026-01-01,none
U004432,2026-01-01,gym
U004433,2026-01-01,cloud
U004435,2026-01-01,streaming
U004439,2026-01-01,streaming
U004442,2026-01-01,none
U004443,2026-01-01,none
U004444,2026-01-01,cloud
U004446,2026-01-01,cloud
U004448,2026-01-01,streaming
U004451,2026-01-01,software
U004452,2026-01-01,none
U004453,2026-01-01,gym
U004455,2026-01-01,none
U004457,2026-01-01,none
U004459,2026-01-01,software
U004460,2026-01-01,insurance
U004462,2026-01-01,none
U004463,2026-01-01,music
U004465,2026-01-01,mobile
U004466,2026-01-01,cloud
U004468,2026-01-01,streaming
U004470,2026-01-01,software
U004471,2026-01-01,music
U004472,2026-01-01,none
U004473,2026-01-01,none
U004477,2026-01-01,insurance
U004479,2026-01-01,streaming
U004482,2026-01-01,none
U004483,2026-01-01,none
U004484,2026-01-01,none
U004488,2026-01-01,streaming
U004489,2026-01-01,insurance
U004490,2026-01-01,gym
U004492,2026-01-01,gym
U004494,2026-01-01,gym
U004495,2026-01-01,none
U004497,2026-01-01,none
U004498,2026-01-01,cloud
U004499,2026-01-01,none
U004504,2026-01-01,none
U004505,2026-01-01,cloud
U004506,2026-01-01,none
U004508,2026-01-01,none
U004509,2026-01-01,none
U004510,2026-01-01,insurance
U004512,2026-01-01,mobile
U004513,2026-01-01,gym
U004515,2026-01-01,none
U004516,2026-01-01,none
U004517,2026-01-01,none
U004519,2026-01-01,none
U004524,2026-01-01,cloud
U004525,2026-01-01,gym
U004527,2026-01-01,cloud
U004529,2026-01-01,software
U004530,2026-01-01,music
U004531,2026-01-01,mobile
U004533,2026-01-01,gym
U004535,2026-01-01,mobile
U004538,2026-01-01,insurance
U004542,2026-01-01,none
U004545,2026-01-01,software
U004546,2026-01-01,software
U004547,2026-01-01,software
U004548,2026-01-01,software
U004549,2026-01-01,none
U004553,2026-01-01,streaming
U004554,2026-01-01,none
U004555,2026-01-01,software
U004556,2026-01-01,mobile
U004557,2026-01-01,software
U004560,2026-01-01,none
U004561,2026-01-01,none
U004562,2026-01-01,none
U004572,2026-01-01,none
U004574,2026-01-01,none
U004575,2026-01-01,cloud
U004576,2026-01-01,gym
U004577,2026-01-01,none
U004578,2026-01-01,insurance
U004580,2026-01-01,cloud
U004581,2026-01-01,none
U004584,2026-01-01,none
U004586,2026-01-01,insurance
U004591,2026-01-01,streaming
U004592,2026-01-01,cloud
U004594,2026-01-01,streaming
U004598,2026-01-01,none
U004599,2026-01-01,none
U004602,2026-01-01,none
U004603,2026-01-01,none
U004604,2026-01-01,none
U004605,2026-01-01,insurance
U004607,2026-01-01,gym
U004609,2026-01-01,gym
U004614,2026-01-01,insurance
U004615,2026-01-01,insurance
U004620,2026-01-01,none
U004623,2026-01-01,insurance
U004625,2026-01-01,insurance
U004628,2026-01-01,none
U004629,2026-01-01,software
U004631,2026-01-01,none
U004633,2026-01-01,software
U004634,2026-01-01,none
U004635,2026-01-01,none
U004638,2026-01-01,cloud
U004640,2026-01-01,none
U004641,2026-01-01,none
U004647,2026-01-01,cloud
U004651,2026-01-01,mobile
U004653,2026-01-01,none
U004654,2026-01-01,none
U004657,2026-01-01,cloud
U004660,2026-01-01,software
U004661,2026-01-01,cloud
U004663,2026-01-01,gym
U004664,2026-01-01,insurance
U004665,2026-01-01,none
U004666,2026-01-01,none
U004667,2026-01-01,insurance
U004668,2026-01-01,mobile
U004671,2026-01-01,none
U004672,2026-01-01,music
U004673,2026-01-01,none
U004676,2026-01-01,none
U004679,2026-01-01,gym
U004680,2026-01-01,gym
U004682,2026-01-01,none
U004683,2026-01-01,software
U004685,2026-01-01,none
U004686,2026-01-01,none
U004687,2026-01-01,none
U004688,2026-01-01,none
U004691,2026-01-01,none
U004693,2026-01-01,none
U004694,2026-01-01,streaming
U004696,2026-01-01,insurance
U004698,2026-01-01,insurance
U004699,2026-01-01,insurance
U004700,2026-01-01,none
U004701,2026-01-01,streaming
U004704,2026-01-01,none
U004709,2026-01-01,none
U004710,2026-01-01,mobile
U004711,2026-01-01,streaming
U004713,2026-01-01,none
U004716,2026-01-01,mobile
U004719,2026-01-01,none
U004720,2026-01-01,none
U004722,2026-01-01,music
U004724,2026-01-01,cloud
U004726,2026-01-01,none
U004729,2026-01-01,none
U004730,2026-01-01,none
U004731,2026-01-01,none
U004733,2026-01-01,mobile
U004734,2026-01-01,gym
U004735,2026-01-01,software
U004736,2026-01-01,music
U004737,2026-01-01,streaming
U004740,2026-01-01,none
U004747,2026-01-01,none
U004748,2026-01-01,none
U004749,2026-01-01,none
U004750,2026-01-01,none
U004752,2026-01-01,music
U004753,2026-01-01,software
U004755,2026-01-01,none
U004757,2026-01-01,streaming
U004758,2026-01-01,none
U004759,2026-01-01,mobile
U004762,2026-01-01,gym
U004766,2026-01-01,gym
U004769,2026-01-01,cloud
U004772,2026-01-01,gym
U004778,2026-01-01,cloud
U004779,2026-01-01,software
U004780,2026-01-01,mobile
U004781,2026-01-01,none
U004782,2026-01-01,none
U004783,2026-01-01,music
U004784,2026-01-01,software
U004785,2026-01-01,mobile
U004787,2026-01-01,mobile
U004788,2026-01-01,none
U004789,2026-01-01,none
U004792,2026-01-01,none
U004794,2026-01-01,none
U004795,2026-01-01,none
U004796,2026-01-01,none
U004802,2026-01-01,none
U004805,2026-01-01,none
U004807,2026-01-01,insurance
U004809,2026-01-01,music
U004811,2026-01-01,mobile
U004818,2026-01-01,cloud
U004819,2026-01-01,cloud
U004820,2026-01-01,none
U004824,2026-01-01,music
U004827,2026-01-01,software
U004828,2026-01-01,cloud
U004829,2026-01-01,software
U004831,2026-01-01,none
U004832,2026-01-01,music
U004833,2026-01-01,streaming
U004834,2026-01-01,none
U004835,2026-01-01,none
U004837,2026-01-01,none
U004840,2026-01-01,streaming
U004842,2026-01-01,insurance
U004843,2026-01-01,cloud
U004847,2026-01-01,mobile
U004848,2026-01-01,insurance
U004850,2026-01-01,mobile
U004852,2026-01-01,streaming
U004854,2026-01-01,none
U004856,2026-01-01,none
U004858,2026-01-01,mobile
U004862,2026-01-01,insurance
U004865,2026-01-01,streaming
U004866,2026-01-01,none
U004867,2026-01-01,none
U004869,2026-01-01,insurance
U004870,2026-01-01,music
U004872,2026-01-01,none
U004873,2026-01-01,insurance
U004875,2026-01-01,streaming
U004876,2026-01-01,software
U004879,2026-01-01,insurance
U004880,2026-01-01,none
U004882,2026-01-01,streaming
U004883,2026-01-01,streaming
U004884,2026-01-01,software
U004890,2026-01-01,streaming
U004891,2026-01-01,none
U004893,2026-01-01,mobile
U004895,2026-01-01,none
U004896,2026-01-01,music
U004898,2026-01-01,none
U004901,2026-01-01,cloud
U004902,2026-01-01,insurance
U004903,2026-01-01,cloud
U004905,2026-01-01,none
U004913,2026-01-01,none
U004917,2026-01-01,cloud
U004919,2026-01-01,none
U004920,2026-01-01,none
U004922,2026-01-01,software
U004925,2026-01-01,insurance
U004926,2026-01-01,mobile
U004928,2026-01-01,none
U004929,2026-01-01,insurance
U004930,2026-01-01,gym
U004931,2026-01-01,none
U004932,2026-01-01,none
U004933,2026-01-01,cloud
U004937,2026-01-01,music
U004940,2026-01-01,none
U004941,2026-01-01,streaming
U004942,2026-01-01,gym
U004947,2026-01-01,none
U004949,2026-01-01,none
U004950,2026-01-01,none
U004957,2026-01-01,none
U004959,2026-01-01,none
U004962,2026-01-01,none
U004963,2026-01-01,software
U004964,2026-01-01,none
U004966,2026-01-01,software
U004967,2026-01-01,streaming
U004969,2026-01-01,software
U004970,2026-01-01,mobile
U004974,2026-01-01,none
U004975,2026-01-01,none
U004976,2026-01-01,music
U004977,2026-01-01,gym
U004979,2026-01-01,mobile
U004980,2026-01-01,none
U004984,2026-01-01,insurance
U004985,2026-01-01,none
U004986,2026-01-01,mobile
U004989,2026-01-01,none
U004990,2026-01-01,none
