client_id,cutoff_date,target_next_recurring_merchant,confidence
U004296,2026-01-01,none,0.4013
U004297,2026-01-01,software,0.534
U004298,2026-01-01,gym,0.4626
U004299,2026-01-01,gym,0.7152
U004300,2026-01-01,gym,0.3917
U004301,2026-01-01,cloud,0.6522
U004302,2026-01-01,streaming,0.614
U004303,2026-01-01,none,0.6348
U004304,2026-01-01,none,0.4136
U004305,2026-01-01,none,0.787
U004306,2026-01-01,music,0.5708
U004307,2026-01-01,software,0.3993
U004308,2026-01-01,none,0.7798
U004309,2026-01-01,none,0.5704
U004310,2026-01-01,mobile,0.8624
U004311,2026-01-01,none,0.9023
U004312,2026-01-01,insurance,0.5985
U004313,2026-01-01,none,0.8661
U004314,2026-01-01,insurance,0.501
U004315,2026-01-01,gym,0.5318
U004316,2026-01-01,none,0.9731
U004317,2026-01-01,none,0.9847
U004318,2026-01-01,none,0.961
U004319,2026-01-01,none,0.7828
U004320,2026-01-01,cloud,0.5329
U004321,2026-01-01,software,0.428
U004322,2026-01-01,none,0.9047
U004323,2026-01-01,streaming,0.5963
U004324,2026-01-01,music,0.5578
U004325,2026-01-01,gym,0.7243
U004326,2026-01-01,cloud,0.5937
U004327,2026-01-01,none,0.4799
U004328,2026-01-01,gym,0.4944
U004329,2026-01-01,software,0.551
U004330,2026-01-01,insurance,0.5452
U004331,2026-01-01,none,0.848
U004332,2026-01-01,none,0.9859
U004333,2026-01-01,none,0.6954
U004334,2026-01-01,none,0.3732
U004335,2026-01-01,none,0.9967
U004336,2026-01-01,insurance,0.6353
U004337,2026-01-01,music,0.3759
U004338,2026-01-01,gym,0.9083
U004339,2026-01-01,none,0.9569
U004340,2026-01-01,insurance,0.6201
U004341,2026-01-01,cloud,0.851
U004342,2026-01-01,insurance,0.8313
U004343,2026-01-01,mobile,0.5841
U004344,2026-01-01,cloud,0.3349
U004345,2026-01-01,none,0.9903
U004346,2026-01-01,none,0.9826
U004347,2026-01-01,cloud,0.4603
U004348,2026-01-01,music,0.5361
U004349,2026-01-01,streaming,0.5853
U004350,2026-01-01,none,0.9661
U004351,2026-01-01,mobile,0.7808
U004352,2026-01-01,none,0.9575
U004353,2026-01-01,mobile,0.7018
U004354,2026-01-01,cloud,0.8391
U004355,2026-01-01,gym,0.8026
U004356,2026-01-01,software,0.7621
U004357,2026-01-01,mobile,0.7712
U004358,2026-01-01,software,0.7732
U004359,2026-01-01,mobile,0.5725
U004360,2026-01-01,none,0.9494
U004361,2026-01-01,software,0.4182
U004362,2026-01-01,gym,0.4548
U004363,2026-01-01,streaming,0.7519
U004364,2026-01-01,gym,0.4885
U004365,2026-01-01,gym,0.661
U004366,2026-01-01,mobile,0.4472
U004367,2026-01-01,none,0.6796
U004368,2026-01-01,streaming,0.469
U004369,2026-01-01,insurance,0.4585
U004370,2026-01-01,cloud,0.4601
U004371,2026-01-01,none,0.7829
U004372,2026-01-01,music,0.6787
U004373,2026-01-01,gym,0.5088
U004374,2026-01-01,software,0.5396
U004375,2026-01-01,software,0.3828
U004376,2026-01-01,gym,0.4674
U004377,2026-01-01,mobile,0.356
U004378,2026-01-01,cloud,0.6309
U004379,2026-01-01,none,0.5051
U004380,2026-01-01,gym,0.4749
U004381,2026-01-01,gym,0.3064
U004382,2026-01-01,music,0.3453
U004383,2026-01-01,none,0.6974
U004384,2026-01-01,streaming,0.3884
U004385,2026-01-01,insurance,0.5748
U004386,2026-01-01,gym,0.604
U004387,2026-01-01,none,0.7129
U004388,2026-01-01,none,0.9888
U004389,2026-01-01,cloud,0.3703
U004390,2026-01-01,insurance,0.5219
U004391,2026-01-01,streaming,0.8139
U004392,2026-01-01,none,0.8257
U004393,2026-01-01,none,0.9781
U004394,2026-01-01,none,0.494
U004395,2026-01-01,gym,0.3359
U004396,2026-01-01,gym,0.6749
U004397,2026-01-01,none,0.8767
U004398,2026-01-01,insurance,0.5178
U004399,2026-01-01,none,0.8921
U004400,2026-01-01,mobile,0.4467
U004401,2026-01-01,gym,0.8586
U004402,2026-01-01,none,0.968
U004403,2026-01-01,gym,0.8938
U004404,2026-01-01,insurance,0.549
U004405,2026-01-01,mobile,0.5315
U004406,2026-01-01,software,0.3896
U004407,2026-01-01,cloud,0.6636
U004408,2026-01-01,mobile,0.7521
U004409,2026-01-01,insurance,0.4581
U004410,2026-01-01,cloud,0.4126
U004411,2026-01-01,cloud,0.4771
U004412,2026-01-01,none,0.3353
U004413,2026-01-01,none,0.8307
U004414,2026-01-01,insurance,0.7167
U004415,2026-01-01,none,0.8725
U004416,2026-01-01,insurance,0.7186
U004417,2026-01-01,gym,0.6656
U004418,2026-01-01,none,0.7779
U004419,2026-01-01,insurance,0.3884
U004420,2026-01-01,gym,0.4147
U004421,2026-01-01,streaming,0.7487
U004422,2026-01-01,software,0.6905
U004423,2026-01-01,none,0.9665
U004424,2026-01-01,software,0.5446
U004425,2026-01-01,gym,0.4595
U004426,2026-01-01,cloud,0.3877
U004427,2026-01-01,none,0.4717
U004428,2026-01-01,gym,0.4407
U004429,2026-01-01,mobile,0.9142
U004430,2026-01-01,gym,0.613
U004431,2026-01-01,none,0.9273
U004432,2026-01-01,gym,0.6379
U004433,2026-01-01,cloud,0.8187
U004434,2026-01-01,music,0.5943
U004435,2026-01-01,streaming,0.629
U004436,2026-01-01,none,0.4456
U004437,2026-01-01,mobile,0.3863
U004438,2026-01-01,gym,0.3542
U004439,2026-01-01,streaming,0.703
U004440,2026-01-01,streaming,0.5619
U004441,2026-01-01,music,0.3277
U004442,2026-01-01,none,0.7808
U004443,2026-01-01,none,0.9715
U004444,2026-01-01,cloud,0.6444
U004445,2026-01-01,none,0.5227
U004446,2026-01-01,cloud,0.792
U004447,2026-01-01,streaming,0.5922
U004448,2026-01-01,streaming,0.7466
U004449,2026-01-01,mobile,0.4244
U004450,2026-01-01,mobile,0.4767
U004451,2026-01-01,software,0.8391
U004452,2026-01-01,none,0.833
U004453,2026-01-01,gym,0.6214
U004454,2026-01-01,streaming,0.5865
U004455,2026-01-01,none,0.6879
U004456,2026-01-01,mobile,0.5638
U004457,2026-01-01,none,0.9691
U004458,2026-01-01,gym,0.4189
U004459,2026-01-01,software,0.7204
U004460,2026-01-01,insurance,0.9039
U004461,2026-01-01,cloud,0.4863
U004462,2026-01-01,none,0.99
U004463,2026-01-01,music,0.6887
U004464,2026-01-01,gym,0.5532
U004465,2026-01-01,mobile,0.6819
U004466,2026-01-01,cloud,0.6006
U004467,2026-01-01,software,0.4931
U004468,2026-01-01,streaming,0.8428
U004469,2026-01-01,insurance,0.5796
U004470,2026-01-01,software,0.8202
U004471,2026-01-01,music,0.6014
U004472,2026-01-01,none,0.9509
U004473,2026-01-01,none,0.9702
U004474,2026-01-01,gym,0.56
U004475,2026-01-01,cloud,0.5036
U004476,2026-01-01,music,0.4115
U004477,2026-01-01,insurance,0.9019
U004478,2026-01-01,none,0.4995
U004479,2026-01-01,streaming,0.7077
U004480,2026-01-01,mobile,0.4851
U004481,2026-01-01,cloud,0.4
U004482,2026-01-01,none,0.731
U004483,2026-01-01,none,0.9842
U004484,2026-01-01,none,0.9798
U004485,2026-01-01,insurance,0.328
U004486,2026-01-01,software,0.4326
U004487,2026-01-01,music,0.3641
U004488,2026-01-01,streaming,0.743
U004489,2026-01-01,insurance,0.616
U004490,2026-01-01,gym,0.625
U004491,2026-01-01,insurance,0.5601
U004492,2026-01-01,gym,0.7347
U004493,2026-01-01,music,0.4077
U004494,2026-01-01,gym,0.6655
U004495,2026-01-01,none,0.7257
U004496,2026-01-01,software,0.5048
U004497,2026-01-01,none,0.9134
U004498,2026-01-01,cloud,0.7394
U004499,2026-01-01,none,0.7743
U004500,2026-01-01,mobile,0.5031
U004501,2026-01-01,cloud,0.5397
U004502,2026-01-01,insurance,0.4383
U004503,2026-01-01,cloud,0.5022
U004504,2026-01-01,none,0.8799
U004505,2026-01-01,cloud,0.8361
U004506,2026-01-01,none,0.9993
U004507,2026-01-01,gym,0.4875
U004508,2026-01-01,none,0.8072
U004509,2026-01-01,none,0.9394
U004510,2026-01-01,insurance,0.731
U004511,2026-01-01,music,0.3401
U004512,2026-01-01,mobile,0.7345
U004513,2026-01-01,gym,0.6009
U004514,2026-01-01,insurance,0.5052
U004515,2026-01-01,none,0.7982
U004516,2026-01-01,none,0.9971
U004517,2026-01-01,none,0.7444
U004518,2026-01-01,music,0.5288
U004519,2026-01-01,none,0.9575
U004520,2026-01-01,music,0.5849
U004521,2026-01-01,mobile,0.2666
U004522,2026-01-01,insurance,0.494
U004523,2026-01-01,gym,0.3899
U004524,2026-01-01,cloud,0.7458
U004525,2026-01-01,gym,0.8273
U004526,2026-01-01,cloud,0.5058
U004527,2026-01-01,cloud,0.6888
U004528,2026-01-01,music,0.4641
U004529,2026-01-01,software,0.7008
U004530,2026-01-01,music,0.6751
U004531,2026-01-01,mobile,0.6979
U004532,2026-01-01,software,0.5279
U004533,2026-01-01,gym,0.7005
U004534,2026-01-01,insurance,0.5122
U004535,2026-01-01,mobile,0.6061
U004536,2026-01-01,cloud,0.4411
U004537,2026-01-01,streaming,0.5347
U004538,2026-01-01,insurance,0.7575
U004539,2026-01-01,none,0.2796
U004540,2026-01-01,none,0.5972
U004541,2026-01-01,music,0.4362
U004542,2026-01-01,none,0.6048
U004543,2026-01-01,software,0.5427
U004544,2026-01-01,cloud,0.5256
U004545,2026-01-01,software,0.7443
U004546,2026-01-01,software,0.8484
U004547,2026-01-01,software,0.8577
U004548,2026-01-01,software,0.8513
U004549,2026-01-01,none,0.8261
U004550,2026-01-01,none,0.5109
U004551,2026-01-01,software,0.4982
U004552,2026-01-01,gym,0.5791
U004553,2026-01-01,streaming,0.6494
U004554,2026-01-01,none,0.9481
U004555,2026-01-01,software,0.6792
U004556,2026-01-01,mobile,0.7221
U004557,2026-01-01,software,0.708
U004558,2026-01-01,insurance,0.4828
U004559,2026-01-01,mobile,0.5341
U004560,2026-01-01,none,0.6342
U004561,2026-01-01,none,0.9896
U004562,2026-01-01,none,0.7939
U004563,2026-01-01,gym,0.3209
U004564,2026-01-01,streaming,0.3303
U004565,2026-01-01,software,0.389
U004566,2026-01-01,gym,0.3514
U004567,2026-01-01,streaming,0.4913
U004568,2026-01-01,mobile,0.4603
U004569,2026-01-01,mobile,0.5813
U004570,2026-01-01,insurance,0.5077
U004571,2026-01-01,insurance,0.4367
U004572,2026-01-01,none,0.9029
U004573,2026-01-01,insurance,0.4308
U004574,2026-01-01,none,0.9997
U004575,2026-01-01,cloud,0.6353
U004576,2026-01-01,gym,0.701
U004577,2026-01-01,none,0.9542
U004578,2026-01-01,insurance,0.6933
U004579,2026-01-01,music,0.5653
U004580,2026-01-01,cloud,0.7384
U004581,2026-01-01,none,0.9807
U004582,2026-01-01,none,0.4305
U004583,2026-01-01,insurance,0.4597
U004584,2026-01-01,none,0.9916
U004585,2026-01-01,streaming,0.5995
U004586,2026-01-01,insurance,0.6972
U004587,2026-01-01,none,0.4847
U004588,2026-01-01,gym,0.5393
U004589,2026-01-01,cloud,0.5728
U004590,2026-01-01,music,0.543
U004591,2026-01-01,streaming,0.8922
U004592,2026-01-01,cloud,0.6517
U004593,2026-01-01,none,0.5541
U004594,2026-01-01,streaming,0.7096
U004595,2026-01-01,insurance,0.4035
U004596,2026-01-01,software,0.5165
U004597,2026-01-01,software,0.5223
U004598,2026-01-01,none,0.9838
U004599,2026-01-01,none,0.924
U004600,2026-01-01,software,0.4682
U004601,2026-01-01,mobile,0.3726
U004602,2026-01-01,none,0.9908
U004603,2026-01-01,none,0.9824
U004604,2026-01-01,none,0.9715
U004605,2026-01-01,insurance,0.8565
U004606,2026-01-01,insurance,0.5095
U004607,2026-01-01,gym,0.8313
U004608,2026-01-01,streaming,0.4724
U004609,2026-01-01,gym,0.6792
U004610,2026-01-01,none,0.5954
U004611,2026-01-01,insurance,0.4664
U004612,2026-01-01,music,0.4987
U004613,2026-01-01,insurance,0.593
U004614,2026-01-01,insurance,0.8186
U004615,2026-01-01,insurance,0.7491
U004616,2026-01-01,gym,0.4764
U004617,2026-01-01,gym,0.4086
U004618,2026-01-01,gym,0.4338
U004619,2026-01-01,none,0.4945
U004620,2026-01-01,none,0.6779
U004621,2026-01-01,gym,0.5545
U004622,2026-01-01,music,0.3992
U004623,2026-01-01,insurance,0.7039
U004624,2026-01-01,music,0.4433
U004625,2026-01-01,insurance,0.6718
U004626,2026-01-01,streaming,0.5348
U004627,2026-01-01,software,0.2933
U004628,2026-01-01,none,0.9634
U004629,2026-01-01,software,0.7919
U004630,2026-01-01,cloud,0.5271
U004631,2026-01-01,none,0.6733
U004632,2026-01-01,music,0.5109
U004633,2026-01-01,software,0.8349
U004634,2026-01-01,none,0.9571
U004635,2026-01-01,none,0.7849
U004636,2026-01-01,music,0.4347
U004637,2026-01-01,insurance,0.3767
U004638,2026-01-01,cloud,0.628
U004639,2026-01-01,cloud,0.4683
U004640,2026-01-01,none,0.971
U004641,2026-01-01,none,0.7279
U004642,2026-01-01,music,0.463
U004643,2026-01-01,music,0.4722
U004644,2026-01-01,insurance,0.5693
U004645,2026-01-01,music,0.3805
U004646,2026-01-01,cloud,0.5441
U004647,2026-01-01,cloud,0.6218
U004648,2026-01-01,music,0.4597
U004649,2026-01-01,insurance,0.5286
U004650,2026-01-01,gym,0.5474
U004651,2026-01-01,mobile,0.7709
U004652,2026-01-01,streaming,0.5237
U004653,2026-01-01,none,0.9735
U004654,2026-01-01,none,0.9845
U004655,2026-01-01,cloud,0.4558
U004656,2026-01-01,streaming,0.4292
U004657,2026-01-01,cloud,0.6238
U004658,2026-01-01,insurance,0.5353
U004659,2026-01-01,software,0.5837
U004660,2026-01-01,software,0.6737
U004661,2026-01-01,cloud,0.6846
U004662,2026-01-01,cloud,0.5987
U004663,2026-01-01,gym,0.6876
U004664,2026-01-01,insurance,0.6595
U004665,2026-01-01,none,0.7947
U004666,2026-01-01,none,0.8932
U004667,2026-01-01,insurance,0.903
U004668,2026-01-01,mobile,0.6813
U004669,2026-01-01,none,0.5647
U004670,2026-01-01,insurance,0.5273
U004671,2026-01-01,none,0.965
U004672,2026-01-01,music,0.8341
U004673,2026-01-01,none,0.6787
U004674,2026-01-01,mobile,0.4648
U004675,2026-01-01,insurance,0.4524
U004676,2026-01-01,none,0.9625
U004677,2026-01-01,cloud,0.55
U004678,2026-01-01,mobile,0.4116
U004679,2026-01-01,gym,0.7286
U004680,2026-01-01,gym,0.8798
U004681,2026-01-01,gym,0.4759
U004682,2026-01-01,none,0.6314
U004683,2026-01-01,software,0.6166
U004684,2026-01-01,none,0.5733
U004685,2026-01-01,none,0.9925
U004686,2026-01-01,none,0.9707
U004687,2026-01-01,none,0.7827
U004688,2026-01-01,none,0.8988
U004689,2026-01-01,none,0.3586
U004690,2026-01-01,insurance,0.5985
U004691,2026-01-01,none,0.871
U004692,2026-01-01,music,0.5013
U004693,2026-01-01,none,0.8488
U004694,2026-01-01,streaming,0.6192
U004695,2026-01-01,software,0.4917
U004696,2026-01-01,insurance,0.702
U004697,2026-01-01,cloud,0.4968
U004698,2026-01-01,insurance,0.6364
U004699,2026-01-01,insurance,0.6832
U004700,2026-01-01,none,0.9598
U004701,2026-01-01,streaming,0.7292
U004702,2026-01-01,gym,0.5931
U004703,2026-01-01,cloud,0.4884
U004704,2026-01-01,none,0.6742
U004705,2026-01-01,music,0.4731
U004706,2026-01-01,software,0.3605
U004707,2026-01-01,gym,0.3437
U004708,2026-01-01,music,0.5818
U004709,2026-01-01,none,0.9978
U004710,2026-01-01,mobile,0.6739
U004711,2026-01-01,streaming,0.6648
U004712,2026-01-01,insurance,0.5921
U004713,2026-01-01,none,0.9311
U004714,2026-01-01,mobile,0.4673
U004715,2026-01-01,mobile,0.5429
U004716,2026-01-01,mobile,0.653
U004717,2026-01-01,software,0.4233
U004718,2026-01-01,gym,0.4944
U004719,2026-01-01,none,0.6936
U004720,2026-01-01,none,0.9768
U004721,2026-01-01,mobile,0.4115
U004722,2026-01-01,music,0.8189
U004723,2026-01-01,gym,0.4869
U004724,2026-01-01,cloud,0.8529
U004725,2026-01-01,streaming,0.3977
U004726,2026-01-01,none,0.7048
U004727,2026-01-01,music,0.4192
U004728,2026-01-01,cloud,0.4871
U004729,2026-01-01,none,0.9958
U004730,2026-01-01,none,0.9837
U004731,2026-01-01,none,0.9583
U004732,2026-01-01,software,0.3829
U004733,2026-01-01,mobile,0.691
U004734,2026-01-01,gym,0.7092
U004735,2026-01-01,software,0.8062
U004736,2026-01-01,music,0.6543
U004737,2026-01-01,streaming,0.857
U004738,2026-01-01,none,0.4776
U004739,2026-01-01,insurance,0.4824
U004740,2026-01-01,none,0.7108
U004741,2026-01-01,insurance,0.4536
U004742,2026-01-01,music,0.5304
U004743,2026-01-01,software,0.5041
U004744,2026-01-01,mobile,0.5622
U004745,2026-01-01,insurance,0.5528
U004746,2026-01-01,software,0.5987
U004747,2026-01-01,none,0.8102
U004748,2026-01-01,none,0.992
U004749,2026-01-01,none,0.9297
U004750,2026-01-01,none,0.6952
U004751,2026-01-01,software,0.5379
U004752,2026-01-01,music,0.6225
U004753,2026-01-01,software,0.7933
U004754,2026-01-01,cloud,0.4499
U004755,2026-01-01,none,0.987
U004756,2026-01-01,streaming,0.403
U004757,2026-01-01,streaming,0.8286
U004758,2026-01-01,none,0.9549
U004759,2026-01-01,mobile,0.6799
U004760,2026-01-01,cloud,0.521
U004761,2026-01-01,none,0.3938
U004762,2026-01-01,gym,0.6884
U004763,2026-01-01,software,0.4334
U004764,2026-01-01,gym,0.5927
U004765,2026-01-01,insurance,0.4486
U004766,2026-01-01,gym,0.6608
U004767,2026-01-01,none,0.4861
U004768,2026-01-01,streaming,0.3892
U004769,2026-01-01,cloud,0.8468
U004770,2026-01-01,none,0.3636
U004771,2026-01-01,software,0.5399
U004772,2026-01-01,gym,0.6833
U004773,2026-01-01,software,0.5377
U004774,2026-01-01,mobile,0.5132
U004775,2026-01-01,none,0.4205
U004776,2026-01-01,insurance,0.5333
U004777,2026-01-01,mobile,0.5105
U004778,2026-01-01,cloud,0.6143
U004779,2026-01-01,software,0.6114
U004780,2026-01-01,mobile,0.752
U004781,2026-01-01,none,0.7966
U004782,2026-01-01,none,0.9923
U004783,2026-01-01,music,0.7164
U004784,2026-01-01,software,0.8566
U004785,2026-01-01,mobile,0.6737
U004786,2026-01-01,music,0.5665
U004787,2026-01-01,mobile,0.8653
U004788,2026-01-01,none,0.946
U004789,2026-01-01,none,0.9915
U004790,2026-01-01,software,0.5926
U004791,2026-01-01,gym,0.2777
U004792,2026-01-01,none,0.7711
U004793,2026-01-01,insurance,0.4789
U004794,2026-01-01,none,0.9977
U004795,2026-01-01,none,0.9661
U004796,2026-01-01,none,0.9789
U004797,2026-01-01,software,0.4998
U004798,2026-01-01,insurance,0.4792
U004799,2026-01-01,music,0.4797
U004800,2026-01-01,none,0.4268
U004801,2026-01-01,mobile,0.4486
U004802,2026-01-01,none,0.6338
U004803,2026-01-01,none,0.4485
U004804,2026-01-01,music,0.4311
U004805,2026-01-01,none,0.638
U004806,2026-01-01,none,0.4879
U004807,2026-01-01,insurance,0.7754
U004808,2026-01-01,streaming,0.4442
U004809,2026-01-01,music,0.8032
U004810,2026-01-01,mobile,0.4566
U004811,2026-01-01,mobile,0.7602
U004812,2026-01-01,music,0.4789
U004813,2026-01-01,none,0.3617
U004814,2026-01-01,insurance,0.4123
U004815,2026-01-01,gym,0.3307
U004816,2026-01-01,streaming,0.4506
U004817,2026-01-01,music,0.4656
U004818,2026-01-01,cloud,0.7876
U004819,2026-01-01,cloud,0.6238
U004820,2026-01-01,none,0.649
U004821,2026-01-01,streaming,0.5462
U004822,2026-01-01,gym,0.4881
U004823,2026-01-01,insurance,0.489
U004824,2026-01-01,music,0.7308
U004825,2026-01-01,none,0.5751
U004826,2026-01-01,insurance,0.5111
U004827,2026-01-01,software,0.8854
U004828,2026-01-01,cloud,0.8234
U004829,2026-01-01,software,0.7134
U004830,2026-01-01,streaming,0.5028
U004831,2026-01-01,none,0.9246
U004832,2026-01-01,music,0.8632
U004833,2026-01-01,streaming,0.6677
U004834,2026-01-01,none,0.7668
U004835,2026-01-01,none,0.9373
U004836,2026-01-01,music,0.4054
U004837,2026-01-01,none,0.6345
U004838,2026-01-01,streaming,0.4504
U004839,2026-01-01,insurance,0.5707
U004840,2026-01-01,streaming,0.6007
U004841,2026-01-01,mobile,0.5128
U004842,2026-01-01,insurance,0.676
U004843,2026-01-01,cloud,0.609
U004844,2026-01-01,none,0.3287
U004845,2026-01-01,cloud,0.5238
U004846,2026-01-01,insurance,0.4844
U004847,2026-01-01,mobile,0.6776
U004848,2026-01-01,insurance,0.6395
U004849,2026-01-01,mobile,0.5522
U004850,2026-01-01,mobile,0.7238
U004851,2026-01-01,gym,0.5244
U004852,2026-01-01,streaming,0.8448
U004853,2026-01-01,music,0.522
U004854,2026-01-01,none,0.6768
U004855,2026-01-01,software,0.523
U004856,2026-01-01,none,0.9478
U004857,2026-01-01,software,0.5001
U004858,2026-01-01,mobile,0.8858
U004859,2026-01-01,gym,0.3493
U004860,2026-01-01,none,0.4466
U004861,2026-01-01,gym,0.5217
U004862,2026-01-01,insurance,0.6783
U004863,2026-01-01,music,0.3262
U004864,2026-01-01,cloud,0.3496
U004865,2026-01-01,streaming,0.6517
U004866,2026-01-01,none,0.969
U004867,2026-01-01,none,0.6142
U004868,2026-01-01,music,0.4324
U004869,2026-01-01,insurance,0.6166
U004870,2026-01-01,music,0.8492
U004871,2026-01-01,cloud,0.4128
U004872,2026-01-01,none,0.6766
U004873,2026-01-01,insurance,0.7936
U004874,2026-01-01,mobile,0.4398
U004875,2026-01-01,streaming,0.745
U004876,2026-01-01,software,0.6206
U004877,2026-01-01,none,0.4123
U004878,2026-01-01,music,0.5649
U004879,2026-01-01,insurance,0.8032
U004880,2026-01-01,none,0.7239
U004881,2026-01-01,none,0.386
U004882,2026-01-01,streaming,0.6302
U004883,2026-01-01,streaming,0.8845
U004884,2026-01-01,software,0.8437
U004885,2026-01-01,cloud,0.4233
U004886,2026-01-01,software,0.3169
U004887,2026-01-01,none,0.5855
U004888,2026-01-01,software,0.4449
U004889,2026-01-01,music,0.502
U004890,2026-01-01,streaming,0.7819
U004891,2026-01-01,none,0.9418
U004892,2026-01-01,streaming,0.4722
U004893,2026-01-01,mobile,0.6225
U004894,2026-01-01,music,0.5383
U004895,2026-01-01,none,0.8892
U004896,2026-01-01,music,0.6385
U004897,2026-01-01,cloud,0.447
U004898,2026-01-01,none,0.7337
U004899,2026-01-01,music,0.5321
U004900,2026-01-01,insurance,0.3878
U004901,2026-01-01,cloud,0.6194
U004902,2026-01-01,insurance,0.6994
U004903,2026-01-01,cloud,0.6651
U004904,2026-01-01,none,0.3802
U004905,2026-01-01,none,0.9121
U004906,2026-01-01,cloud,0.4647
U004907,2026-01-01,none,0.4222
U004908,2026-01-01,cloud,0.5363
U004909,2026-01-01,gym,0.5679
U004910,2026-01-01,music,0.341
U004911,2026-01-01,insurance,0.5387
U004912,2026-01-01,none,0.5467
U004913,2026-01-01,none,0.746
U004914,2026-01-01,gym,0.4424
U004915,2026-01-01,streaming,0.5052
U004916,2026-01-01,none,0.5445
U004917,2026-01-01,cloud,0.6547
U004918,2026-01-01,mobile,0.5601
U004919,2026-01-01,none,0.6945
U004920,2026-01-01,none,0.8858
U004921,2026-01-01,streaming,0.402
U004922,2026-01-01,software,0.7858
U004923,2026-01-01,streaming,0.4703
U004924,2026-01-01,none,0.5234
U004925,2026-01-01,insurance,0.6688
U004926,2026-01-01,mobile,0.6091
U004927,2026-01-01,software,0.3757
U004928,2026-01-01,none,0.9793
U004929,2026-01-01,insurance,0.8542
U004930,2026-01-01,gym,0.6362
U004931,2026-01-01,none,0.7434
U004932,2026-01-01,none,0.8991
U004933,2026-01-01,cloud,0.8421
U004934,2026-01-01,insurance,0.5054
U004935,2026-01-01,insurance,0.4269
U004936,2026-01-01,mobile,0.5402
U004937,2026-01-01,music,0.7591
U004938,2026-01-01,streaming,0.5931
U004939,2026-01-01,mobile,0.3488
U004940,2026-01-01,none,0.9935
U004941,2026-01-01,streaming,0.8382
U004942,2026-01-01,gym,0.6748
U004943,2026-01-01,insurance,0.5209
U004944,2026-01-01,gym,0.5887
U004945,2026-01-01,mobile,0.5465
U004946,2026-01-01,streaming,0.4014
U004947,2026-01-01,none,0.9577
U004948,2026-01-01,gym,0.4965
U004949,2026-01-01,none,0.8916
U004950,2026-01-01,none,0.9975
U004951,2026-01-01,music,0.5931
U004952,2026-01-01,cloud,0.4569
U004953,2026-01-01,insurance,0.3811
U004954,2026-01-01,gym,0.4475
U004955,2026-01-01,mobile,0.3233
U004956,2026-01-01,none,0.3766
U004957,2026-01-01,none,0.9616
U004958,2026-01-01,gym,0.4877
U004959,2026-01-01,none,0.7288
U004960,2026-01-01,insurance,0.3692
U004961,2026-01-01,streaming,0.5693
U004962,2026-01-01,none,0.8347
U004963,2026-01-01,software,0.8327
U004964,2026-01-01,none,0.8213
U004965,2026-01-01,cloud,0.585
U004966,2026-01-01,software,0.7439
U004967,2026-01-01,streaming,0.6671
U004968,2026-01-01,gym,0.5958
U004969,2026-01-01,software,0.6407
U004970,2026-01-01,mobile,0.6128
U004971,2026-01-01,mobile,0.4527
U004972,2026-01-01,none,0.569
U004973,2026-01-01,music,0.5849
U004974,2026-01-01,none,0.9853
U004975,2026-01-01,none,0.8776
U004976,2026-01-01,music,0.6129
U004977,2026-01-01,gym,0.654
U004978,2026-01-01,music,0.3854
U004979,2026-01-01,mobile,0.6616
U004980,2026-01-01,none,0.9528
U004981,2026-01-01,none,0.5117
U004982,2026-01-01,mobile,0.4804
U004983,2026-01-01,cloud,0.5204
U004984,2026-01-01,insurance,0.6036
U004985,2026-01-01,none,0.9849
U004986,2026-01-01,mobile,0.7593
U004987,2026-01-01,music,0.5444
U004988,2026-01-01,software,0.5656
U004989,2026-01-01,none,0.9827
U004990,2026-01-01,none,0.9613
U004991,2026-01-01,none,0.9714
U004992,2026-01-01,software,0.5805
U004993,2026-01-01,streaming,0.3992
U004994,2026-01-01,none,0.9863
U004995,2026-01-01,streaming,0.576
U004996,2026-01-01,software,0.8261
U004997,2026-01-01,none,0.986
U004998,2026-01-01,none,0.9587
U004999,2026-01-01,mobile,0.5394
U005000,2026-01-01,mobile,0.3992
U005001,2026-01-01,insurance,0.716
U005002,2026-01-01,none,0.9395
U005003,2026-01-01,music,0.4057
U005004,2026-01-01,mobile,0.5221
U005005,2026-01-01,cloud,0.5248
U005006,2026-01-01,streaming,0.3742
U005007,2026-01-01,streaming,0.4127
U005008,2026-01-01,insurance,0.432
U005009,2026-01-01,streaming,0.8598
U005010,2026-01-01,none,0.9954
U005011,2026-01-01,none,0.9529
U005012,2026-01-01,none,0.7431
U005013,2026-01-01,none,0.9396
U005014,2026-01-01,insurance,0.6061
U005015,2026-01-01,gym,0.5492
U005016,2026-01-01,streaming,0.3637
U005017,2026-01-01,none,0.9573
U005018,2026-01-01,cloud,0.7877
U005019,2026-01-01,gym,0.6133
U005020,2026-01-01,none,0.3482
U005021,2026-01-01,none,0.9426
U005022,2026-01-01,cloud,0.4348
U005023,2026-01-01,streaming,0.5231
U005024,2026-01-01,gym,0.4669
U005025,2026-01-01,gym,0.3188
U005026,2026-01-01,streaming,0.4319
U005027,2026-01-01,software,0.4919
U005028,2026-01-01,cloud,0.5493
U005029,2026-01-01,gym,0.4406
U005030,2026-01-01,cloud,0.5257
U005031,2026-01-01,none,0.3319
U005032,2026-01-01,none,0.4537
U005033,2026-01-01,gym,0.6449
U005034,2026-01-01,streaming,0.8278
U005035,2026-01-01,insurance,0.4875
U005036,2026-01-01,insurance,0.4589
U005037,2026-01-01,software,0.4993
